"primary_address_id","wiki_friendly_title","store_name","store_type","nace_code","ateco_code","ethnic_ownership","corporate_ownership","opening_time_am","closing_time_am","opening_time_pm","closing_time_pm","closed_for_lunch","day_closed","opened_in_year","last_known_open_year","year_data_collected","photo_year_1","photo_url_1","photo_year_2","photo_url_2","photo_year_3","photo_url_3","photo_year_4","photo_url_4","photo_year_5","photo_url_5","photo_year_6","photo_url_6","photo_year_7","photo_url_7","photo_year_8","photo_url_8","photo_year_9","photo_url_9","photo_year_10","photo_url_10","photo_year_11","photo_url_11","photo_year_12","photo_url_12","photo_year_13","photo_url_13","photo_year_14","photo_url_14","photo_year_15","photo_url_15"
"0319006365_","Store 0319006365_ - (Pelletteria Veneta, 2011)","Pelletteria Veneta","Accessories","46.42","46.42.1","","","9:30:00 AM","","","8:00:00 PM","","","2011","2011","2011","2011","https://lh4.googleusercontent.com/-XHjiDqQMN4E/TsEdMSH1P8I/AAAAAAAAAQ4/y5LiVjrhbtw/s512/IMG_1448.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319000994_","Store 0319000994_ - (2004)","","Antiques","47.79","47.79.2","","","","","","","","","1945","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319002249_","Store 0319002249_ - (2004)","","Antiques","47.79","47.79.2","","","9:30:00 AM","1:00:00 PM","3:30:00 PM","7:30:00 PM","","Sunday","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004867_","Store 0319004867_ - (2004)","","Antiques","47.79","47.79.2","","","","","","","","","1995","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004945_","Store 0319004945_ - (Traccatura Miotlo Restauri, 2004)","Traccatura Miotlo Restauri","Antiques","47.79","47.79.2","","","8:00:00 AM","12:30:00 PM","3:00:00 PM","8:30:00 PM","","Sunday","1970","2011","2004","2011","https://lh6.googleusercontent.com/-Yi-74HuuZNg/TsZIQIoXAhI/AAAAAAAABfk/HWoSY1BfK1w/s512/IMG_2190.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005274_","Store 0319005274_ - (Sumiti, 2004)","Sumiti","Antiques","47.79","47.79.2","","","10:00:00 AM","12:00:00 PM","2:30:00 PM","7:00:00 PM","","","1945","2011","2004","2004","https://lh6.googleusercontent.com/-Tyt_s2_mv7Q/TsEof3KdglI/AAAAAAAAA4A/OiZ7lq7LObU/s512/IMG_1927.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319006416_","Store 0319006416_ - (2011)","","Antiques","47.79","47.79.2","","","10:00:00 AM","12:30:00 PM","3:30:00 PM","7:00:00 PM","","","2011","2011","2011","2011","https://lh4.googleusercontent.com/-q3a0uhdRUuQ/TsEcIyFvozI/AAAAAAAAAOA/MqVAFlPcioA/s640/IMG_1422.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319006473_","Store 0319006473_ - (Unknown, 2011)","Unknown","Antiques","47.79","47.79.2","","","","","","","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319006482_","Store 0319006482_ - (Valter Ballarin Rigattiere in Venezia, 2011)","Valter Ballarin Rigattiere in Venezia","Antiques","47.79","47.79.2","","","10:00:00 AM","1:00:00 PM","4:30:00 PM","7:30:00 PM","","","2011","2011","2011","2011","https://lh3.googleusercontent.com/-LtTCAsab3co/TsEbicHUitI/AAAAAAAAALo/CbCB_WiYpOs/s640/IMG_1401.JPG","2011","https://lh3.googleusercontent.com/-jE_gCwM3C0Y/TsEbggaLIVI/AAAAAAAAALg/MnIiQpsBY2k/s640/IMG_1400.JPG","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319000996A","Store 0319000996A - (2011)","","Art","47.78","47.78.3","","","","","","","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001639_","Store 0319001639_ - (Alice in Wonderland, 2004)","Alice in Wonderland","Art","47.78","47.78.3","","","","","","","","","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001649_","Store 0319001649_ - (Domino Arte, 2004)","Domino Arte","Art","47.78","47.78.3","","","","","","","","","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001739_","Store 0319001739_ - (Via Eugenia, 2011)","Via Eugenia","Art","47.78","47.78.3","","","10:00:00 AM","12:30:00 PM","4:00:00 PM","7:30:00 PM","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003456_","Store 0319003456_ - (Venice Gallery, 2011)","Venice Gallery","Art","47.78","47.78.3","","","","","","","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003467_","Store 0319003467_ - (Studio Luigi Bona, 2011)","Studio Luigi Bona","Art","47.78","47.78.3","","","","","","","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003542_","Store 0319003542_ - (Questoequeo, 2004)","Questoequeo","Art","47.78","47.78.3","","","","","","","","","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003545_","Store 0319003545_ - (Arte Atricana in Vero, 2011)","Arte Atricana in Vero","Art","47.78","47.78.3","","","","","","","","","2011","2011","2011","2011","https://lh3.googleusercontent.com/-Q0Q8DXxhads/TspKQC84ppI/AAAAAAAACdc/V0NajgCK1SY/s512/IMG_2621.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003875_","Store 0319003875_ - (Luigi Benzoni, 2011)","Luigi Benzoni","Art","47.78","47.78.3","","","","","","","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003876_","Store 0319003876_ - (Le Ceramiche di alessandro merm, 2004)","Le Ceramiche di alessandro merm","Art","47.78","47.78.3","","","10:00:00 AM","12:00:00 PM","3:00:00 PM","7:00:00 PM","","Wednesday, Thursday","2004","2011","2004","2011","https://lh6.googleusercontent.com/-PwyD0NX0lAY/TtY0awlYkDI/AAAAAAAACoo/rzsXyghwgJk/s144/IMG_3084.JPG","2011","https://lh6.googleusercontent.com/-efb7Cp5TR_U/TspIkFj3aqI/AAAAAAAACWg/FICgDEb8zOA/s512/IMG_2568.JPG","2011","https://lh6.googleusercontent.com/-PwyD0NX0lAY/TtY0awlYkDI/AAAAAAAACoo/rzsXyghwgJk/s512/IMG_3084.JPG","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005249A","Store 0319005249A - (Cornici Ferrari Bravo, 2004)","Cornici Ferrari Bravo","Art","47.78","47.78.3","","","","","","","","","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005267A","Store 0319005267A - (Itaca Art Studio, 2004)","Itaca Art Studio","Art","47.78","47.78.3","","","10:30:00 AM","1:30:00 PM","2:00:00 PM","7:00:00 PM","","","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005567_","Store 0319005567_ - (Artista Bollani Primo, 2004)","Artista Bollani Primo","Art","47.78","47.78.3","","","","","","","","","2004","2011","2004","2004","https://lh3.googleusercontent.com/-q8oBPrZjd4o/TsEl2SrA9pI/AAAAAAAAAug/XNdiWaoQmEo/s512/IMG_1838.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005672_","Store 0319005672_ - (Dolcetta Aldo, 2011)","Dolcetta Aldo","Art","47.78","47.78.3","","","9:00:00 AM","12:00:00 PM","3:30:00 PM","7:30:00 PM","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005846_","Store 0319005846_ - (Sara Ghezzo, 2011)","Sara Ghezzo","Art","47.78","47.78.3","","","","","","","","","2011","2011","2011","2011","https://lh4.googleusercontent.com/-BmK2yOpQY4Q/TsEiYd0Z43I/AAAAAAAAAhY/rQv1RA3FGdQ/s512/IMG_1711.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319006133_","Store 0319006133_ - (Pollyanna Articoli Per Aninali, 2004)","Pollyanna Articoli Per Aninali","Art","47.78","47.78.3","","","9:30:00 AM","12:30:00 PM","3:30:00 PM","7:00:00 PM","","Sunday","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319006656_","Store 0319006656_ - (Atelier, 2011)","Atelier","Art","47.78","47.78.3","","","10:00:00 AM","1:00:00 PM","4:00:00 PM","7:00:00 PM","","Tuesday afternoon, Thursday afternoon, Sunday","2011","2011","2011","2011","https://lh6.googleusercontent.com/-16PBFWgH38Q/TsEa6jw6W1I/AAAAAAAAAJY/r11tokcadZM/s640/IMG_1375.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319006657_","Store 0319006657_ - (Tobia Morria, 2011)","Tobia Morria","Art","47.78","47.78.3","","","","","","","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319000780_","Store 0319000780_ - (Panificio Crosara Enrico e Mauro, 2011)","Panificio Crosara Enrico e Mauro","Bakery","10.71","10.71.1","","","7:00:00 AM","","","1:00:00 PM","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001000_","Store 0319001000_ - (2004)","","Bakery","10.71","10.71.1","","","","","","","","","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001558B","Store 0319001558B - (2004)","","Bakery","10.71","10.71.1","","","7:00:00 AM","1:00:00 PM","5:00:00 PM","7:30:00 PM","","Sunday","1945","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001592_","Store 0319001592_ - (Majur, 2011)","Majur","Bakery","10.71","10.71.1","","","","","","","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001825_","Store 0319001825_ - (2004)","","Bakery","10.71","10.71.1","","","8:00:00 AM","2:00:00 PM","3:30:00 PM","7:45:00 PM","","","1945","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003181_","Store 0319003181_ - (Panifico Padoan, 2004)","Panifico Padoan","Bakery","10.71","10.71.1","","","7:30:00 AM","1:00:00 PM","5:00:00 PM","7:30:00 PM","","","1945","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003306_","Store 0319003306_ - (Bar Pasticceria Chiusso, 2004)","Bar Pasticceria Chiusso","Bakery","10.71","10.71.1","","","7:30:00 AM","1:30:00 PM","4:00:00 PM","9:00:00 PM","","","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003783_","Store 0319003783_ - (2004)","","Bakery","10.71","10.71.1","","","7:00:00 AM","2:00:00 PM","4:00:00 PM","7:30:00 PM","","","2004","2011","2004","2004","https://lh3.googleusercontent.com/-SKvYEgJ-ZLs/TspIb5Md9CI/AAAAAAAACWA/Ev_ycFpYBpI/s512/IMG_2559.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004237A","Store 0319004237A - (2011)","","Bakery","10.71","10.71.1","","","7:00:00 AM","","","8:00:00 PM","","Thursday","2011","2011","2011","2011","https://lh6.googleusercontent.com/-sK5ckemoBlc/TspFtaEW_FI/AAAAAAAACMg/SH2P-SS5OGI/s512/IMG_2478.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004323_","Store 0319004323_ - (2011)","","Bakery","10.71","10.71.1","","","9:00:00 AM","","","12:00:00 PM","","Wednesday","2011","2011","2011","2011","https://lh6.googleusercontent.com/-99eL2j_sYCo/TslWFbUv4TI/AAAAAAAAB-A/grm2ISzd4RU/s512/IMG_2411.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004716C","Store 0319004716C - (2011)","","Bakery","10.71","10.71.1","","","9:30:00 AM","1:00:00 PM","2:00:00 PM","6:00:00 PM","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005767_","Store 0319005767_ - (2004)","","Bakery","10.71","10.71.1","","","8:00:00 AM","","","8:00:00 PM","","","2004","2011","2004","2004","https://lh4.googleusercontent.com/-03yevVCwiSU/TsEjjwbLxWI/AAAAAAAAAmI/TFxkJ0Tro8I/s512/IMG_1757.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005908_","Store 0319005908_ - (Italio Didovichi, 2011)","Italio Didovichi","Bakery","10.71","10.71.1","","","7:00:00 AM","","","7:00:00 PM","","Sunday","2011","2011","2011","2011","https://lh5.googleusercontent.com/-N6cOuaB67OQ/TsEhobRqLvI/AAAAAAAAAek/HWEPLL64ZyY/s512/IMG_1687.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319006481_","Store 0319006481_ - (Paniticio Maruro Semenzato, 2011)","Paniticio Maruro Semenzato","Bakery","10.71","10.71.1","","","8:30:00 AM","2:00:00 PM","4:30:00 PM","7:30:00 PM","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319006645_","Store 0319006645_ - (Antica Pasticceria Venezian, 2004)","Antica Pasticceria Venezian","Bakery","10.71","10.71.1","","","","","","","","","1945","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319000790C","Store 0319000790C - (2011)","","Bar","56.3","56.30.0","","","6:00:00 AM","3:00:00 PM","5:00:00 PM","8:00:00 PM","","Sunday","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001137_","Store 0319001137_ - (2011)","","Bar","56.3","56.30.0","","","7:00:00 AM","","","1:30:00 AM","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001254_","Store 0319001254_ - (2011)","","Bar","56.3","56.30.0","","","","","","","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001664_","Store 0319001664_ - (2004)","","Bar","56.3","56.30.0","","","","","","","","","1945","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001819_","Store 0319001819_ - (Bar Mio, 2004)","Bar Mio","Bar","56.3","56.30.0","","","","","","","","","1945","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001827_","Store 0319001827_ - (2004)","","Bar","56.3","56.30.0","","","","","","","","","1945","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319002142_","Store 0319002142_ - (Pub Angiêno, 2011)","Pub Angiêno","Bar","56.3","56.30.0","","","","","","","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319002408_","Store 0319002408_ - (Bar Arsenale, 2004)","Bar Arsenale","Bar","56.3","56.30.0","","","7:30:00 AM","","","6:00:00 PM","","","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003182_","Store 0319003182_ - (2004)","","Bar","56.3","56.30.0","","","","","","","","","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003183A","Store 0319003183A - (2011)","","Bar","56.3","56.30.0","","","8:30:00 AM","2:00:00 PM","4:30:00 PM","8:30:00 PM","Sunday afternoons","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003189_","Store 0319003189_ - (Taverna Da, 2004)","Taverna Da","Bar","56.3","56.30.0","","","","","","","","","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003452_","Store 0319003452_ - (Snack Bar Crazy 2, 2011)","Snack Bar Crazy 2","Bar","56.3","56.30.0","","","","","","","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003482_","Store 0319003482_ - (2011)","","Bar","56.3","56.30.0","","","","","","","","","2011","2011","2011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003604_","Store 0319003604_ - (Alla Bragora, 2011)","Alla Bragora","Bar","56.3","56.30.0","","","","","","","","","2011","2011","2011","2011","https://lh3.googleusercontent.com/-dJ9aB-dPXw4/TspJ37k1SmI/AAAAAAAACbo/WH4swVh8AQg/s144/IMG_2609.JPG","2011","https://lh3.googleusercontent.com/-dJ9aB-dPXw4/TspJ37k1SmI/AAAAAAAACbo/WH4swVh8AQg/s512/IMG_2609.JPG","2011","https://lh5.googleusercontent.com/-clgm54RzDnQ/TspJ2qacI1I/AAAAAAAACbg/tG6OBlD1a8E/s144/IMG_2608.JPG","2011","https://lh5.googleusercontent.com/-clgm54RzDnQ/TspJ2qacI1I/AAAAAAAACbg/tG6OBlD1a8E/s512/IMG_2608.JPG","2011","https://lh5.googleusercontent.com/-T--ddiTRwlw/TspJ1NgmK6I/AAAAAAAACbY/EV_tyk1WPlg/s144/IMG_2607.JPG","2011","https://lh5.googleusercontent.com/-T--ddiTRwlw/TspJ1NgmK6I/AAAAAAAACbY/EV_tyk1WPlg/s512/IMG_2607.JPG","","","","","","","","","","","","","","","","","",""
"0319003607_","Store 0319003607_ - (Vendita Vino Padorano, 2004)","Vendita Vino Padorano","Bar","56.3","56.30.0","","","7:00:00 AM","","","8:30:00 PM","","","2004","2011","2004","2004","https://lh3.googleusercontent.com/-000uiwAxnuU/TspJyMJo7jI/AAAAAAAACbQ/u5TQDx2_Ek4/s512/IMG_2606.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003723_","Store 0319003723_ - (2011)","","Bar","56.3","56.30.0","","","","","","","","","2011","2011","2011","2011","https://lh5.googleusercontent.com/-A2Pi07RYi1w/TspJSHH-MzI/AAAAAAAACZY/rDDVlpkCNic/s512/IMG_2591.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003803_","Store 0319003803_ - (Bar al Scalinetto, 2011)","Bar al Scalinetto","Bar","56.3","56.30.0","","","","","","","","","2011","2011","2011","2011","https://lh3.googleusercontent.com/-6fCl5i5_KhU/TspJDxv5ucI/AAAAAAAACYg/TffqROvvq8c/s512/IMG_2583.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003818_","Store 0319003818_ - (Cantina Antica Vigna, 2004)","Cantina Antica Vigna","Bar","56.3","56.30.0","","","8:00:00 AM","1:30:00 PM","5:00:00 PM","8:00:00 PM","","","2004","2011","2004","2004","https://lh4.googleusercontent.com/-zJTpRwm9uhU/TspI9Fp5dxI/AAAAAAAACYA/feB1ffyic84/s512/IMG_2580.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319003977_","Store 0319003977_ - (Snack Bar ArcoBlanco, 2004)","Snack Bar ArcoBlanco","Bar","56.3","56.30.0","","","","","","","","","2004","2011","2004","2004","https://lh4.googleusercontent.com/-zXWxsdlZoNE/TspH3XhwfmI/AAAAAAAACT4/uhluxiGmpeE/s512/IMG_2542.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004119_","Store 0319004119_ - (Al Gabbiano, 2004)","Al Gabbiano","Bar","56.3","56.30.0","","","","","","","","","2004","2011","2004","2011","https://lh3.googleusercontent.com/-2S5t98kDcCA/TspHhcJTngI/AAAAAAAACSo/BKaI_yQ8qp4/s512/IMG_2531.JPG","2011","https://lh3.googleusercontent.com/-dKb0sDu1S6Y/TspHcdMvVkI/AAAAAAAACSc/3F8OVYNegL0/s512/IMG_2530.JPG","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004540_","Store 0319004540_ - (Birreria Forst, 2004)","Birreria Forst","Bar","56.3","56.30.0","","","10:00:00 AM","","","11:00:00 PM","","","2004","2011","2004","2004","https://lh6.googleusercontent.com/-ncggwKJ6uKk/TslS_f8vqnI/AAAAAAAAB1Y/8iWTsx06dYI/s512/IMG_2337.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004585_","Store 0319004585_ - (Al Vecio Renasa, 2004)","Al Vecio Renasa","Bar","56.3","56.30.0","","","","","","","","Wednesday","2004","2011","2004","2011","https://lh3.googleusercontent.com/-Ep0IrQkrGN8/TslSjYn0_vI/AAAAAAAABz0/pdMu8aKoyK0/s512/IMG_2325.JPG","2011","https://lh4.googleusercontent.com/-CyW1AnpiDu4/TslSgchpFlI/AAAAAAAABzs/G5bTcOLtIp4/s512/IMG_2324.JPG","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004590_","Store 0319004590_ - (Snack Bar Clodia, 2004)","Snack Bar Clodia","Bar","56.3","56.30.0","","","","","","","","","2004","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004616_","Store 0319004616_ - (Roxy Bar, 2004)","Roxy Bar","Bar","56.3","56.30.0","","","10:00:00 AM","12:00:00 PM","12:30:00 PM","9:30:00 PM","","","2004","2011","2004","2011","https://lh5.googleusercontent.com/-aq8wtdVf6Vw/TslSFRbOn1I/AAAAAAAAByU/cNqrsbKvjo0/s512/IMG_2312.JPG","2011","https://lh3.googleusercontent.com/--40oZ2MkcNg/TslR_FnRfvI/AAAAAAAAByE/9pxoKdVsQJk/s512/IMG_2311.JPG","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004682B","Store 0319004682B - (2011)","","Bar","56.3","56.30.0","","","","","","","","","2011","2011","2011","2011","https://lh4.googleusercontent.com/-4B6a_0X0Yp0/TslRmotQQEI/AAAAAAAABwk/0gaVyqAR9g8/s512/IMG_2296.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004683B","Store 0319004683B - (2011)","","Bar","56.3","56.30.0","","","","","","","","","2011","2011","2011","2011","https://lh4.googleusercontent.com/-HFM43T6idQ4/TslRgZCVUZI/AAAAAAAABwM/E86hFzyhNa8/s512/IMG_2293.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004700_","Store 0319004700_ - (Bacaro Ristorto, 2011)","Bacaro Ristorto","Bar","56.3","56.30.0","","","","","","","","","2011","2011","2011","2011","https://lh3.googleusercontent.com/--xVbSzukaAo/TsZKZMzYlJI/AAAAAAAABow/0LH3BSuDcRc/s512/IMG_2264.JPG","2011","https://lh4.googleusercontent.com/-ws3-F2YYeJE/TsZKZ7B67BI/AAAAAAAABo4/V6ccMf6sqFg/s512/IMG_2265.JPG","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004977D","Store 0319004977D - (Crazy Bar, 2004)","Crazy Bar","Bar","56.3","56.30.0","","","","","","","","","1955","2011","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
