"primary_address_id","wiki_friendly_title","store_name","store_type","nace_code","ateco_code","ethnic_ownership","corporate_ownership","opening_time_am","closing_time_am","opening_time_pm","closing_time_pm","closed_for_lunch","day_closed","opened_in_year","last_known_open_year","year_data_collected","photo_year_1","photo_url_1","photo_year_2","photo_url_2","photo_year_3","photo_url_3","photo_year_4","photo_url_4","photo_year_5","photo_url_5","photo_year_6","photo_url_6","photo_year_7","photo_url_7","photo_year_8","photo_url_8","photo_year_9","photo_url_9","photo_year_10","photo_url_10","photo_year_11","photo_url_11","photo_year_12","photo_url_12","photo_year_13","photo_url_13","photo_year_14","photo_url_14","photo_year_15","photo_url_15"
"0319004745A","Store 0319004745A - (2004)","","Dry cleaner","96.01","96.01.2","","","","","","","","","1978","1978","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004964_","Store 0319004964_ - (2004)","","Grocery store","47.11","47.11.3","","","","","","","","","1978","1978","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
