"primary_address_id","wiki_friendly_title","store_name","store_type","nace_code","ateco_code","ethnic_ownership","corporate_ownership","opening_time_am","closing_time_am","opening_time_pm","closing_time_pm","closed_for_lunch","day_closed","opened_in_year","last_known_open_year","year_data_collected","photo_year_1","photo_url_1","photo_year_2","photo_url_2","photo_year_3","photo_url_3","photo_year_4","photo_url_4","photo_year_5","photo_url_5","photo_year_6","photo_url_6","photo_year_7","photo_url_7","photo_year_8","photo_url_8","photo_year_9","photo_url_9","photo_year_10","photo_url_10","photo_year_11","photo_url_11","photo_year_12","photo_url_12","photo_year_13","photo_url_13","photo_year_14","photo_url_14","photo_year_15","photo_url_15"
"1621000071_","Store 1621000071_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621002245A","Store 1621002245A - (2010)","","Closed","00.00.0","00.00.0","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621002865_","Store 1621002865_ - (2010)","","Closed","00.00.0","00.00.0","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621002915_","Store 1621002915_ - (2010)","","Closed","00.00.0","00.00.0","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001180A","Store 0707001180A - (2005)","","Clothing","47.79","47.79.3","","","","","","","","","2005","2010","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001487_","Store 0707001487_ - (BAC, 2004)","BAC","Clothing","47.79","47.79.3","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001643_","Store 0707001643_ - (2005)","","Clothing","47.79","47.79.3","","","","","","","","","2005","2010","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002755_","Store 0707002755_ - (2010)","","Clothing","47.79","47.79.3","","","","","","","","","1995","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003702_","Store 0707003702_ - (2004)","","Clothing","47.79","47.79.3","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003753_","Store 0707003753_ - (C'era una Volta, 2004)","C'era una Volta","Clothing","47.79","47.79.3","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561000111_","Store 1561000111_ - (Favole, 2010)","Favole","Clothing","47.79","47.79.3","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561000554_","Store 1561000554_ - (Tutto A 15 Euro, 2004)","Tutto A 15 Euro","Clothing","47.79","47.79.3","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561000663A","Store 1561000663A - (Abbigliamento, 2010)","Abbigliamento","Clothing","47.79","47.79.3","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561001906_","Store 1561001906_ - (2004)","","Clothing","47.79","47.79.3","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000048_","Store 1621000048_ - (Biancardi, 2004)","Biancardi","Clothing","47.79","47.79.3","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000051_","Store 1621000051_ - (Mud and Water, 2010)","Mud and Water","Clothing","47.79","47.79.3","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000054_","Store 1621000054_ - (Contem-Doray Outfit, 2010)","Contem-Doray Outfit","Clothing","47.79","47.79.3","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621002671_","Store 1621002671_ - (2010)","","Clothing","47.79","47.79.3","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561000048_","Store 1561000048_ - (Wind Telefone, 2010)","Wind Telefone","Electronics","46.43","46.43.1","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561000191A","Store 1561000191A - (Vodafone One, 2010)","Vodafone One","Electronics","46.43","46.43.1","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000316_","Store 1621000316_ - (TIM, 2004)","TIM","Electronics","46.43","46.43.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003682_","Store 0707003682_ - (2010)","","Entertainment","90.04","90.04.0","","","","","","","","","1970","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000324_","Store 1621000324_ - (2004)","","Fish","46.38","46.38.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561002032_","Store 1561002032_ - (2010)","","Gelateria","56.1","56.10.3","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000366_","Store 1621000366_ - (Rialto BioCenter, 2004)","Rialto BioCenter","Grocery store","47.11","47.11.3","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621002605_","Store 1621002605_ - (Billa, 2010)","Billa","Grocery store","47.11","47.11.3","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001639_","Store 0707001639_ - (Parrucchiera, 2004)","Parrucchiera","Hair Salon","96.02","96.02.0","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561000968_","Store 1561000968_ - (2004)","","Hair Salon","96.02","96.02.0","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561001201_","Store 1561001201_ - (2010)","","Hair Salon","96.02","96.02.0","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001726A","Store 1621001726A - (Inoa, 2004)","Inoa","Hair Salon","96.02","96.02.0","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621002719_","Store 1621002719_ - (Salvo e Micky, 2010)","Salvo e Micky","Hair Salon","96.02","96.02.0","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003887B","Store 0707003887B - (Locanda Ca'Foscari, 2004)","Locanda Ca'Foscari","Hotel","55.1","55.10.0","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561000245_","Store 1561000245_ - (Hotel Sofiter, 2004)","Hotel Sofiter","Hotel","55.1","55.10.0","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003282_","Store 0707003282_ - (2010)","","Household goods","27.51","27.51.0","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003752A","Store 0707003752A - (2010)","","Household goods","27.51","27.51.0","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000616_","Store 1621000616_ - (2004)","","Household goods","27.51","27.51.0","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000821_","Store 1621000821_ - (2004)","","Household goods","27.51","27.51.0","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001724_","Store 1621001724_ - (2010)","","Household goods","27.51","27.51.0","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001195_","Store 0707001195_ - (2010)","","Jewelry","32.12","32.12.1","","","","","","","","","1985","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003284_","Store 0707003284_ - (Shanti Daan, 2005)","Shanti Daan","Jewelry","32.12","32.12.1","","","","","","","TRUE","Sunday","2005","2010","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000056_","Store 1621000056_ - (Rialta, 2004)","Rialta","Jewelry","32.12","32.12.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000065_","Store 1621000065_ - (2004)","","Jewelry","32.12","32.12.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000070_","Store 1621000070_ - (Bonadio, 2004)","Bonadio","Jewelry","32.12","32.12.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000783_","Store 1621000783_ - (2004)","","Jewelry","32.12","32.12.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001130_","Store 1621001130_ - (2010)","","Jewelry","32.12","32.12.1","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001238_","Store 1621001238_ - (2004)","","Jewelry","32.12","32.12.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001729_","Store 1621001729_ - (2010)","","Jewelry","32.12","32.12.1","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621002543C","Store 1621002543C - (L'Angelo D'Oro, 2004)","L'Angelo D'Oro","Jewelry","32.12","32.12.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001736_","Store 1621001736_ - (2010)","","Perfume","46.45","46.45.0","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707000671B","Store 0707000671B - (None, 2010)","None","Pizzeria","47.29","47.29.9","","","","","","","","","2003","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707000878C","Store 0707000878C - (Bar Fascorini, 2004)","Bar Fascorini","Pizzeria","47.29","47.29.9","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001016_","Store 0707001016_ - (2010)","","Pizzeria","47.29","47.29.9","","","","","","","","","1975","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001213_","Store 0707001213_ - (2010)","","Pizzeria","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003755_","Store 0707003755_ - (Fast Food Pizza, 2010)","Fast Food Pizza","Pizzeria","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561000182_","Store 1561000182_ - (Internet Cafe Stella Sahaba, 2004)","Internet Cafe Stella Sahaba","Pizzeria","47.29","47.29.9","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561001175_","Store 1561001175_ - (Pizzeria al Bari, 2010)","Pizzeria al Bari","Pizzeria","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000369_","Store 1621000369_ - (2010)","","Pizzeria","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001659_","Store 1621001659_ - (Ristorante Giardino di Giada, 2004)","Ristorante Giardino di Giada","Pizzeria","47.29","47.29.9","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001693_","Store 1621001693_ - (2010)","","Pizzeria","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001695_","Store 1621001695_ - (2010)","","Pizzeria","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621002592_","Store 1621002592_ - (Pizza da Asporto, 2010)","Pizza da Asporto","Pizzeria","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707000924_","Store 0707000924_ - (Sole Luna, 2004)","Sole Luna","Restaurant","47.29","47.29.9","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001321_","Store 0707001321_ - (Erbosteria S. Rita, 2004)","Erbosteria S. Rita","Restaurant","47.29","47.29.9","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001414_","Store 0707001414_ - (Aquarama, 2004)","Aquarama","Restaurant","47.29","47.29.9","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002250_","Store 0707002250_ - (Al Canton, 2010)","Al Canton","Restaurant","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002334_","Store 0707002334_ - (Casa Moldava, 2010)","Casa Moldava","Restaurant","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002335_","Store 0707002335_ - (Casa Moldava, 2010)","Casa Moldava","Restaurant","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002842A","Store 0707002842A - (2004)","","Restaurant","47.29","47.29.9","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002856_","Store 0707002856_ - (Oniga, 2010)","Oniga","Restaurant","47.29","47.29.9","","","","","","","","","1975","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002869A","Store 0707002869A - (La Furatola, 2010)","La Furatola","Restaurant","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002870A","Store 0707002870A - (La Furatola, 2010)","La Furatola","Restaurant","47.29","47.29.9","","","","","","","","","1970","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003408_","Store 0707003408_ - (Trattoria Due Torri, 2005)","Trattoria Due Torri","Restaurant","47.29","47.29.9","","","","","","","","","2005","2010","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003740_","Store 0707003740_ - (Sala Superiore, 2004)","Sala Superiore","Restaurant","47.29","47.29.9","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003757_","Store 0707003757_ - (Paninoteca Arca, 2004)","Paninoteca Arca","Restaurant","47.29","47.29.9","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000731_","Store 1621000731_ - (La Colazioni, 2004)","La Colazioni","Restaurant","47.29","47.29.9","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000740_","Store 1621000740_ - (Ristorante Canal Grande, 2004)","Ristorante Canal Grande","Restaurant","47.29","47.29.9","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001251_","Store 1621001251_ - (2004)","","Restaurant","47.29","47.29.9","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001911_","Store 1621001911_ - (Antiche, 2010)","Antiche","Restaurant","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621002868_","Store 1621002868_ - (A Lucatello, 2010)","A Lucatello","Restaurant","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621002925_","Store 1621002925_ - (Ginger, 2010)","Ginger","Restaurant","47.29","47.29.9","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000785_","Store 1621000785_ - (2004)","","Shoes","46.16","46.16.0","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001057A","Store 0707001057A - (2010)","","Souvenirs","46.42","46.42.1","","","","","","","","","1968","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001183A","Store 0707001183A - (2010)","","Souvenirs","46.42","46.42.1","","","","","","","","","1985","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001197A","Store 0707001197A - (2010)","","Souvenirs","46.42","46.42.1","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002769_","Store 0707002769_ - (2005)","","Souvenirs","46.42","46.42.1","","","","","","","","","1980","2010","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003746_","Store 0707003746_ - (2010)","","Souvenirs","46.42","46.42.1","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003856_","Store 0707003856_ - (2004)","","Souvenirs","46.42","46.42.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561000155_","Store 1561000155_ - (2010)","","Souvenirs","46.42","46.42.1","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561000166_","Store 1561000166_ - (2004)","","Souvenirs","46.42","46.42.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561002135_","Store 1561002135_ - (Le Stario del Fai, 2004)","Le Stario del Fai","Souvenirs","46.42","46.42.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000018_","Store 1621000018_ - (Ruby Gallery, 2004)","Ruby Gallery","Souvenirs","46.42","46.42.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000034_","Store 1621000034_ - (2004)","","Souvenirs","46.42","46.42.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000035_","Store 1621000035_ - (2004)","","Souvenirs","46.42","46.42.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000036_","Store 1621000036_ - (2004)","","Souvenirs","46.42","46.42.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000037_","Store 1621000037_ - (2004)","","Souvenirs","46.42","46.42.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000038_","Store 1621000038_ - (2004)","","Souvenirs","46.42","46.42.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621000045_","Store 1621000045_ - (2004)","","Souvenirs","46.42","46.42.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
