"primary_address_id","wiki_friendly_title","store_name","store_type","nace_code","ateco_code","ethnic_ownership","corporate_ownership","opening_time_am","closing_time_am","opening_time_pm","closing_time_pm","closed_for_lunch","day_closed","opened_in_year","last_known_open_year","year_data_collected","photo_year_1","photo_url_1","photo_year_2","photo_url_2","photo_year_3","photo_url_3","photo_year_4","photo_url_4","photo_year_5","photo_url_5","photo_year_6","photo_url_6","photo_year_7","photo_url_7","photo_year_8","photo_url_8","photo_year_9","photo_url_9","photo_year_10","photo_url_10","photo_year_11","photo_url_11","photo_year_12","photo_url_12","photo_year_13","photo_url_13","photo_year_14","photo_url_14","photo_year_15","photo_url_15"
"1600004954_","Store 1600004954_ - (Furla, 2009)","Furla","Accessories","46.42","46.42.1","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001889D","Store 0278001889D - (2005)","","Antiques","47.79","47.79.2","","","","","","","","","1990","2009","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005404B","Store 0278005404B - (IC Bazar, 2004)","IC Bazar","Antiques","47.79","47.79.2","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600003965_","Store 1600003965_ - (Quelche Manea, 2009)","Quelche Manea","Antiques","47.79","47.79.2","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004280_","Store 1600004280_ - (Dolcetta Aldo, 2009)","Dolcetta Aldo","Antiques","47.79","47.79.2","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600000044_","Store 1600000044_ - (Antichita Pietro Scarpa, 2009)","Antichita Pietro Scarpa","Art","47.78","47.78.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600002360A","Store 1600002360A - (Galleria Rossella Junck, 2009)","Galleria Rossella Junck","Art","47.78","47.78.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600002401_","Store 1600002401_ - (Contini Galleria, 2009)","Contini Galleria","Art","47.78","47.78.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600002513A","Store 1600002513A - (2009)","","Art","47.78","47.78.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600002606_","Store 1600002606_ - (Gianfranco Meggiato Art Gallery, 2009)","Gianfranco Meggiato Art Gallery","Art","47.78","47.78.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004371_","Store 1600004371_ - (Art Deco, 2004)","Art Deco","Art","47.78","47.78.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004470_","Store 1600004470_ - (Calle di Fuseri Art Shop, 2009)","Calle di Fuseri Art Shop","Art","47.78","47.78.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004578B","Store 1600004578B - (2009)","","Art","47.78","47.78.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004606B","Store 1600004606B - (Venezia Le Stampe, 2004)","Venezia Le Stampe","Art","47.78","47.78.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001979_","Store 0278001979_ - (Nobile Pasticcerie, 2005)","Nobile Pasticcerie","Bakery","10.71","10.71.1","","","","","","","","","2005","2009","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003832A","Store 0278003832A - (Rizzo Dolci, 2009)","Rizzo Dolci","Bakery","10.71","10.71.1","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003843_","Store 0278003843_ - (Panifico F. Paronuzzi, 2004)","Panifico F. Paronuzzi","Bakery","10.71","10.71.1","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278006055A","Store 0278006055A - (Panificio Il Mondo del Pane, 2004)","Panificio Il Mondo del Pane","Bakery","10.71","10.71.1","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004820_","Store 1600004820_ - (Mmmm! Caramellapoint, 2009)","Mmmm! Caramellapoint","Bakery","10.71","10.71.1","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005541A","Store 1600005541A - (Bibite Fresche Cold Drinks, 2009)","Bibite Fresche Cold Drinks","Bakery","10.71","10.71.1","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005548_","Store 0278005548_ - (Gene Via Cafê Pub, 2004)","Gene Via Cafê Pub","Bar","56.3","56.30.0","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004717_","Store 1600004717_ - (Moscacieko, 2004)","Moscacieko","Bar","56.3","56.30.0","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004747_","Store 1600004747_ - (Al Teatro Goldoni, 2004)","Al Teatro Goldoni","Bar","56.3","56.30.0","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004819_","Store 1600004819_ - (Caffe Del Doge, 2009)","Caffe Del Doge","Bar","56.3","56.30.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005397_","Store 1600005397_ - (Snack Bar Nostro, 2004)","Snack Bar Nostro","Bar","56.3","56.30.0","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005481_","Store 1600005481_ - (Osteria alla Botte, 2009)","Osteria alla Botte","Bar","56.3","56.30.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001250_","Store 0278001250_ - (2009)","","Books","46.49","46.49.2","","","","","","","","","1965","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001346_","Store 1600001346_ - (Libreria Mandadori, 2004)","Libreria Mandadori","Books","46.49","46.49.2","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600002663_","Store 1600002663_ - (Tornabuoni Arte, 2009)","Tornabuoni Arte","Books","46.49","46.49.2","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600003717D","Store 1600003717D - (Linea d'Acqua, 2004)","Linea d'Acqua","Books","46.49","46.49.2","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004119_","Store 1600004119_ - (Fantoni Libri-Arte, 2009)","Fantoni Libri-Arte","Books","46.49","46.49.2","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002290B","Store 0278002290B - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278004001A","Store 0278004001A - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278006376_","Store 0278006376_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278006381B","Store 0278006381B - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600000071G","Store 1600000071G - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600000101_","Store 1600000101_ - (Olivetti, 2004)","Olivetti","Closed","00.00.0","00.00.0","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600000119_","Store 1600000119_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600000127_","Store 1600000127_ - (Roberta di Camerino, 2009)","Roberta di Camerino","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600000307_","Store 1600000307_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600000399_","Store 1600000399_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001053_","Store 1600001053_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001053B","Store 1600001053B - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001298_","Store 1600001298_ - (Pomellato, 2009)","Pomellato","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001471_","Store 1600001471_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001657_","Store 1600001657_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600002378A","Store 1600002378A - (Burberry, 2009)","Burberry","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600002953_","Store 1600002953_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600003131_","Store 1600003131_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600003145_","Store 1600003145_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600003151_","Store 1600003151_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600003448A","Store 1600003448A - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600003718C","Store 1600003718C - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004000_","Store 1600004000_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004251_","Store 1600004251_ - (Amplifon, 2009)","Amplifon","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004271_","Store 1600004271_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004353A","Store 1600004353A - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004488B","Store 1600004488B - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004534_","Store 1600004534_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004642_","Store 1600004642_ - (Alcarbon, 2009)","Alcarbon","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004647_","Store 1600004647_ - (Antica Carbonera, 2009)","Antica Carbonera","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004789_","Store 1600004789_ - (Bosetti, 2009)","Bosetti","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004816_","Store 1600004816_ - (G.G. Carraro, 2009)","G.G. Carraro","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004842_","Store 1600004842_ - (Duezeta, 2009)","Duezeta","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004854_","Store 1600004854_ - (Vilebrequin Saint-Tropez, 2009)","Vilebrequin Saint-Tropez","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004950_","Store 1600004950_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004957_","Store 1600004957_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004992_","Store 1600004992_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005006_","Store 1600005006_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005041_","Store 1600005041_ - (Bastianelo Arte, 2009)","Bastianelo Arte","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005113_","Store 1600005113_ - (Caberlotto Pelliceria, 2009)","Caberlotto Pelliceria","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005168_","Store 1600005168_ - (Michielangelo, 2009)","Michielangelo","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005169_","Store 1600005169_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005176_","Store 1600005176_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","Tuesday","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005184_","Store 1600005184_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005187_","Store 1600005187_ - (Venezia Inter Mediazoni, 2009)","Venezia Inter Mediazoni","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005192_","Store 1600005192_ - (Change (money exchange), 2009)","Change (money exchange)","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005337_","Store 1600005337_ - (Ristorante Al Buso, 2009)","Ristorante Al Buso","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005453_","Store 1600005453_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600005542_","Store 1600005542_ - (2009)","","Closed","00.00.0","00.00.0","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000054A","Store 0278000054A - (2009)","","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000287_","Store 0278000287_ - (2009)","","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000318_","Store 0278000318_ - (Made in Italy, 2009)","Made in Italy","Clothing","47.79","47.79.3","","","","","","","","","1975","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001297_","Store 0278001297_ - (2009)","","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001353A","Store 0278001353A - (VIK, 2009)","VIK","Clothing","47.79","47.79.3","","","","","","","","","2000","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001369_","Store 0278001369_ - (Mono Prix, 2009)","Mono Prix","Clothing","47.79","47.79.3","","","","","","","","","1970","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001403_","Store 0278001403_ - (Mono Prix, 2004)","Mono Prix","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001706_","Store 0278001706_ - (2004)","","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001815_","Store 0278001815_ - (2005)","","Clothing","47.79","47.79.3","","","","","","","","","2005","2009","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002365_","Store 0278002365_ - (Casablanca, 2004)","Casablanca","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003844_","Store 0278003844_ - (Undercolors of Benetton, 2009)","Undercolors of Benetton","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278004270_","Store 0278004270_ - (2009)","","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278004383_","Store 0278004383_ - (Original Marines Kids, 2009)","Original Marines Kids","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278004555_","Store 0278004555_ - (Papillon, 2009)","Papillon","Clothing","47.79","47.79.3","","","","","","","","","1985","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005601_","Store 0278005601_ - (Jennifer I., 2009)","Jennifer I.","Clothing","47.79","47.79.3","","","","","","","","","1990","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005671_","Store 0278005671_ - (2009)","","Clothing","47.79","47.79.3","","","","","","","","","2002","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005784_","Store 0278005784_ - (Prenatal, 2009)","Prenatal","Clothing","47.79","47.79.3","","","","","","","","","1990","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005904A","Store 0278005904A - (2009)","","Clothing","47.79","47.79.3","","","","","","","","","1975","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005905_","Store 0278005905_ - (Outlet, 2009)","Outlet","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005917_","Store 0278005917_ - (Northland, 2009)","Northland","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005988_","Store 0278005988_ - (2009)","","Clothing","47.79","47.79.3","","","","","","","","","1980","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278006029C","Store 0278006029C - (2004)","","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278006029D","Store 0278006029D - (Vintage, 2009)","Vintage","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600000080_","Store 1600000080_ - (Pignaton, 2004)","Pignaton","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600000513_","Store 1600000513_ - (Blunauta, 2004)","Blunauta","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600000621_","Store 1600000621_ - (2009)","","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600000944_","Store 1600000944_ - (La Dogaressa, 2004)","La Dogaressa","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001065_","Store 1600001065_ - (2004)","","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001066_","Store 1600001066_ - (Ciocca, 2004)","Ciocca","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001292_","Store 1600001292_ - (Loro Pigna, 2009)","Loro Pigna","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001317_","Store 1600001317_ - (Gucci, 2004)","Gucci","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001349_","Store 1600001349_ - (Etro, 2004)","Etro","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001388A","Store 1600001388A - (Sete Cento, 2009)","Sete Cento","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001691_","Store 1600001691_ - (2009)","","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001814_","Store 1600001814_ - (Just Cavalli, 2009)","Just Cavalli","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001894_","Store 1600001894_ - (Proposte, 2009)","Proposte","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600002629_","Store 1600002629_ - (Stylmann, 2004)","Stylmann","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600003127_","Store 1600003127_ - (I love Fix design, 2009)","I love Fix design","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600003655_","Store 1600003655_ - (2009)","","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600003716A","Store 1600003716A - (2009)","","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004273_","Store 1600004273_ - (Amerigo Vespucci, 2004)","Amerigo Vespucci","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004357_","Store 1600004357_ - (2004)","","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004459_","Store 1600004459_ - (Amina mi Uomo, 2004)","Amina mi Uomo","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004461_","Store 1600004461_ - (Leale, 2004)","Leale","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004468_","Store 1600004468_ - (2009)","","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004485_","Store 1600004485_ - (Armani Jeans, 2009)","Armani Jeans","Clothing","47.79","47.79.3","","","","","","","","","2009","2009","2009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004488C","Store 1600004488C - (Pagi, 2004)","Pagi","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600004715_","Store 1600004715_ - (Diesel, 2004)","Diesel","Clothing","47.79","47.79.3","","","","","","","","","2004","2009","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
