"primary_address_id","wiki_friendly_title","store_name","store_type","nace_code","ateco_code","ethnic_ownership","corporate_ownership","opening_time_am","closing_time_am","opening_time_pm","closing_time_pm","closed_for_lunch","day_closed","opened_in_year","last_known_open_year","year_data_collected","photo_year_1","photo_url_1","photo_year_2","photo_url_2","photo_year_3","photo_url_3","photo_year_4","photo_url_4","photo_year_5","photo_url_5","photo_year_6","photo_url_6","photo_year_7","photo_url_7","photo_year_8","photo_url_8","photo_year_9","photo_url_9","photo_year_10","photo_url_10","photo_year_11","photo_url_11","photo_year_12","photo_url_12","photo_year_13","photo_url_13","photo_year_14","photo_url_14","photo_year_15","photo_url_15"
"0707000364_","Store 0707000364_ - (""Cartada Cassetti"" - Marangon da Soaze, 2004)","""Cartada Cassetti"" - Marangon da Soaze","Art","47.78","47.78.3","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707000448_","Store 0707000448_ - (Phyto Crio, 2005)","Phyto Crio","Art","47.78","47.78.3","","","","","","","","","1980","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707000718_","Store 0707000718_ - (Hic Mosaico, 2005)","Hic Mosaico","Art","47.78","47.78.3","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707000727_","Store 0707000727_ - (Ferruzzi Gallery, 2005)","Ferruzzi Gallery","Art","47.78","47.78.3","","","","","","","","","1985","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707000728_","Store 0707000728_ - (Multigraphic, 2005)","Multigraphic","Art","47.78","47.78.3","","","","","","","","","1995","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001131_","Store 0707001131_ - (2005)","","Art","47.78","47.78.3","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001173_","Store 0707001173_ - (2005)","","Art","47.78","47.78.3","","","","","","","","","1998","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001182_","Store 0707001182_ - (Mama Brunello, 2005)","Mama Brunello","Art","47.78","47.78.3","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002609_","Store 0707002609_ - (2004)","","Art","47.78","47.78.3","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002783A","Store 0707002783A - (2005)","","Art","47.78","47.78.3","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002898_","Store 0707002898_ - (Barnaba, 2005)","Barnaba","Art","47.78","47.78.3","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002904_","Store 0707002904_ - (2005)","","Art","47.78","47.78.3","","","","","","","","","1980","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002946_","Store 0707002946_ - (2005)","","Art","47.78","47.78.3","","","","","","","","","2000","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003186_","Store 0707003186_ - (Il Graffio, 2004)","Il Graffio","Art","47.78","47.78.3","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003212_","Store 0707003212_ - (Vetro & Arte, 2005)","Vetro & Arte","Art","47.78","47.78.3","","","","","","","","","2002","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003746_","Store 0707003746_ - (2004)","","Art","47.78","47.78.3","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003752A","Store 0707003752A - (2004)","","Art","47.78","47.78.3","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000917A","Store 0278000917A - (2005)","","Bakery","10.71","10.71.1","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003505_","Store 0278003505_ - (2005)","","Bakery","10.71","10.71.1","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000158A","Store 0278000158A - (2005)","","Bar","56.3","56.30.0","","","","","","","","","1975","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000241_","Store 0278000241_ - (2004)","","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000337_","Store 0278000337_ - (2005)","","Bar","56.3","56.30.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000471_","Store 0278000471_ - (2004)","","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000696_","Store 0278000696_ - (2004)","","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000916H","Store 0278000916H - (2005)","","Bar","56.3","56.30.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001525_","Store 0278001525_ - (2005)","","Bar","56.3","56.30.0","","","","","","","","","1990","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002515_","Store 0278002515_ - (2004)","","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002951D","Store 0278002951D - (2004)","","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003059_","Store 0278003059_ - (2005)","","Bar","56.3","56.30.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003808_","Store 0278003808_ - (2005)","","Bar","56.3","56.30.0","","","","","","","","","1999","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003823_","Store 0278003823_ - (2005)","","Bar","56.3","56.30.0","","","","","","","","","1984","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003847_","Store 0278003847_ - (Fiddler's Elbow, 2004)","Fiddler's Elbow","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278004298_","Store 0278004298_ - (2004)","","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278004371A","Store 0278004371A - (2005)","","Bar","56.3","56.30.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278004888F","Store 0278004888F - (2004)","","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005602_","Store 0278005602_ - (2005)","","Bar","56.3","56.30.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005620B","Store 0278005620B - (2005)","","Bar","56.3","56.30.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707000129A","Store 0707000129A - (Bar Boseca, 2005)","Bar Boseca","Bar","56.3","56.30.0","","","","","","","","","1975","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001052A","Store 0707001052A - (Caffe Bellearti, 2004)","Caffe Bellearti","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001634_","Store 0707001634_ - (Blu Bar, 2004)","Blu Bar","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002104_","Store 0707002104_ - (2004)","","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002314A","Store 0707002314A - (2004)","","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002760_","Store 0707002760_ - (2005)","","Bar","56.3","56.30.0","","","","","","","","","1995","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002854_","Store 0707002854_ - (Ristoteca Oniga, 2004)","Ristoteca Oniga","Bar","56.3","56.30.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002964_","Store 0707002964_ - (Torrefazione, 2005)","Torrefazione","Bar","56.3","56.30.0","","","","","","","","","1980","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003256_","Store 0707003256_ - (2005)","","Bar","56.3","56.30.0","","","","","","","","","1985","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000284_","Store 0278000284_ - (Giunti al Punto, 2004)","Giunti al Punto","Books","46.49","46.49.2","","","","","","","","","1990","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005478_","Store 0278005478_ - (2005)","","Books","46.49","46.49.2","","","","","","","","","1990","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278006376_","Store 0278006376_ - (2004)","","Books","46.49","46.49.2","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002920_","Store 0707002920_ - (Liberia Solaris Due, 2004)","Liberia Solaris Due","Books","46.49","46.49.2","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002500_","Store 0278002500_ - (2004)","","Butcher","47.22","47.22.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278004545_","Store 0278004545_ - (2005)","","Butcher","47.22","47.22.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002250_","Store 0707002250_ - (2004)","","Butcher","47.22","47.22.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003059_","Store 0707003059_ - (Zardinoni, 2004)","Zardinoni","Butcher","47.22","47.22.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278004323_","Store 0278004323_ - (2004)","","Candy","47.24","47.24.2","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000151_","Store 0278000151_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000159_","Store 0278000159_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1981","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000627_","Store 0278000627_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1970","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000951_","Store 0278000951_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001064_","Store 0278001064_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1980","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001066_","Store 0278001066_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1975","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001078_","Store 0278001078_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1975","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001081_","Store 0278001081_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001405_","Store 0278001405_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001861A","Store 0278001861A - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1980","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001889A","Store 0278001889A - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1995","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001981A","Store 0278001981A - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002433_","Store 0278002433_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002675A","Store 0278002675A - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2000","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002738_","Store 0278002738_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002778_","Store 0278002778_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1985","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003043A","Store 0278003043A - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003384_","Store 0278003384_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1964","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003384B","Store 0278003384B - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1958","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003505_","Store 0278003505_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2001","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003727_","Store 0278003727_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278004173_","Store 0278004173_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2000","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278004303_","Store 0278004303_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278004553_","Store 0278004553_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2003","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005310_","Store 0278005310_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1980","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005545_","Store 0278005545_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2000","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005836_","Store 0278005836_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278005940_","Store 0278005940_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278006216A","Store 0278006216A - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1990","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278006308C","Store 0278006308C - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278006363_","Store 0278006363_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278006376A","Store 0278006376A - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707000188_","Store 0707000188_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707000190_","Store 0707000190_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707000652_","Store 0707000652_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707000867_","Store 0707000867_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2003","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001160_","Store 0707001160_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001213_","Store 0707001213_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001518A","Store 0707001518A - (Vinogia Viaggi, 2004)","Vinogia Viaggi","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001720_","Store 0707001720_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001722_","Store 0707001722_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001754_","Store 0707001754_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002278_","Store 0707002278_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002334_","Store 0707002334_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002335_","Store 0707002335_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002344_","Store 0707002344_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002353_","Store 0707002353_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002383_","Store 0707002383_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002687_","Store 0707002687_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002751_","Store 0707002751_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1985","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002835A","Store 0707002835A - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002839_","Store 0707002839_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002861_","Store 0707002861_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002869A","Store 0707002869A - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002881_","Store 0707002881_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1955","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002916_","Store 0707002916_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1990","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002917_","Store 0707002917_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002929_","Store 0707002929_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002930_","Store 0707002930_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","1950","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003102_","Store 0707003102_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003220_","Store 0707003220_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003224_","Store 0707003224_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003274A","Store 0707003274A - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003280_","Store 0707003280_ - (2005)","","Closed","00.00.0","00.00.0","","","","","","","","","2002","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003282_","Store 0707003282_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003488S","Store 0707003488S - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003747_","Store 0707003747_ - (2004)","","Closed","00.00.0","00.00.0","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278000505_","Store 0278000505_ - (2005)","","Clothing","47.79","47.79.3","","","","","","","","","1995","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278001294_","Store 0278001294_ - (Venice Board Shop, 2005)","Venice Board Shop","Clothing","47.79","47.79.3","","","","","","","","","1985","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002215_","Store 0278002215_ - (2004)","","Clothing","47.79","47.79.3","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002340_","Store 0278002340_ - (2004)","","Clothing","47.79","47.79.3","","","","","","","","","2004","2005","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002464_","Store 0278002464_ - (2005)","","Clothing","47.79","47.79.3","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002497_","Store 0278002497_ - (L'Atelier Molin, 2005)","L'Atelier Molin","Clothing","47.79","47.79.3","","","","","","","","","1990","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002588_","Store 0278002588_ - (2005)","","Clothing","47.79","47.79.3","","","","","","","","","1990","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278002844_","Store 0278002844_ - (2005)","","Clothing","47.79","47.79.3","","","","","","","","","1985","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0278003924_","Store 0278003924_ - (2005)","","Clothing","47.79","47.79.3","","","","","","","","","2005","2005","2005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
