"primary_address_id","wiki_friendly_title","secondary_address_id","setiere_code","sestiere_name","street_name","street_number","sestiere_address","street_and_number","accessory_addresses","latitude","longitude"
"1600002401_","Store location - 1600002401_","","SM","San Marco","Calle Larga Ventidue Marzo","2401","SM2401","Calle Larga Ventidue Marzo 2401","","45.43284758","12.33406693"
"1600002513A","Store location - 1600002513A","","SM","San Marco","Campiello De La Feltrina","2513A","SM2513A","Campiello De La Feltrina 2513A","","45.43267347","12.33253105"
"1600002606_","Store location - 1600002606_","","SM","San Marco","Campo San Maurizio","2606","SM2606","Campo San Maurizio 2606","","45.43293085","12.33173762"
"1600004371_","Store location - 1600004371_","","SM","San Marco","Calle Dei Fuseri","4371","SM4371","Calle Dei Fuseri 4371","","45.434995","12.33531651"
"1600004470_","Store location - 1600004470_","","SM","San Marco","Calle Dei Fuseri","4470","SM4470","Calle Dei Fuseri 4470","","45.43554556","12.3353132"
"1600004578B","Store location - 1600004578B","","SM","San Marco","Calle San Luca","4578B","SM4578B","Calle San Luca 4578B","","45.43610571","12.33560269"
"1600004606B","Store location - 1600004606B","","SM","San Marco","Calle Del Teatro","4606B","SM4606B","Calle Del Teatro 4606B","","45.43621446","12.33524954"
"0278001979_","Store location - 0278001979_","","CN","Cannaregio","Calle De L'Anconeta","1979","CN1979","Calle De L'Anconeta 1979","","45.44383144","12.32961618"
"0278003832A","Store location - 0278003832A","","CN","Cannaregio","Strada Nova","3832A","CN3832A","Strada Nova 3832A","","45.44137128","12.33372394"
"0278003843_","Store location - 0278003843_","","CN","Cannaregio","Strada Nova","3843","CN3843","Strada Nova 3843","","45.4412774","12.33395643"
"0278006055A","Store location - 0278006055A","","CN","Cannaregio","Ramo Del Campanile","6055A","CN6055A","Ramo Del Campanile 6055A","","45.44011209","12.33889435"
"1600004820_","Store location - 1600004820_","","SM","San Marco","Calle Del Lovo","4820","SM4820","Calle Del Lovo 4820","","45.43663966","12.33594998"
"1600005541A","Store location - 1600005541A","","SM","San Marco","Salizada Del Fontego Dei Tedeschi","5541A","SM5541A","Salizada Del Fontego Dei Tedeschi 5541A","","45.43821862","12.33704221"
"0278005548_","Store location - 0278005548_","","CN","Cannaregio","Salizada San Canzian","5548","CN5548","Salizada San Canzian 5548","","45.43984957","12.33819954"
"1600004717_","Store location - 1600004717_","","SM","San Marco","Calle Dei Fabbri","4717","SM4717","Calle Dei Fabbri 4717","","45.4359534","12.33595013"
"1600004747_","Store location - 1600004747_","","SM","San Marco","Calle Dei Fabbri","4747","SM4747","Calle Dei Fabbri 4747","","45.43636869","12.33556273"
"1600004819_","Store location - 1600004819_","","SM","San Marco","Calle Del Lovo","4819","SM4819","Calle Del Lovo 4819","","45.43659516","12.33589588"
"1600005397_","Store location - 1600005397_","","SM","San Marco","Campo San Bortolomio","5397","SM5397","Campo San Bortolomio 5397","","45.43777467","12.33698076"
"1600005481_","Store location - 1600005481_","","SM","San Marco","Calle De La Bissa","5481","SM5481","Calle De La Bissa 5481","","45.43788965","12.33727067"
"0278001250_","Store location - 0278001250_","","CN","Cannaregio","Fondamenta De Cannaregio","1250","CN1250","Fondamenta De Cannaregio 1250","","45.44403809","12.3251672"
"1600001346_","Store location - 1600001346_","1600001351_","SM","San Marco","Salizada San Moise'","1346","SM1346","Salizada San Moise' 1346","San Marco Calle Del Ridotto 1351","45.43326593","12.33648844"
"1600002663_","Store location - 1600002663_","","SM","San Marco","Campo San Maurizio","2663","SM2663","Campo San Maurizio 2663","","45.43279847","12.33186473"
"1600003717D","Store location - 1600003717D","","SM","San Marco","Calle De La Cortesia","3717D","SM3717D","Calle De La Cortesia 3717D","","45.43509496","12.33376786"
"1600004119_","Store location - 1600004119_","","SM","San Marco","Calle Sant'Antonio","4119","SM4119","Calle Sant'Antonio 4119","","45.43573051","12.33455768"
"0278002290B","Store location - 0278002290B","","CN","Cannaregio","Strada Nova","2290B","CN2290B","Strada Nova 2290B","","45.44249667","12.33252127"
"0278004001A","Store location - 0278004001A","","CN","Cannaregio","Strada Nova","4001A","CN4001A","Strada Nova 4001A","","45.44095157","12.33464485"
"0278006376_","Store location - 0278006376_","","CN","Cannaregio","Calle Larga Giacinto Gallina","6376","CN6376","Calle Larga Giacinto Gallina 6376","","45.43964492","12.34092805"
"0278006381B","Store location - 0278006381B","","CN","Cannaregio","Calle Larga Giacinto Gallina","6381B","CN6381B","Calle Larga Giacinto Gallina 6381B","","45.4396386","12.34075728"
"1600000071G","Store location - 1600000071G","","SM","San Marco","Calle Larga De L'Ascension","71G","SM71G","Calle Larga De L'Ascension 71G","","45.43313604","12.33732287"
"1600000101_","Store location - 1600000101_","","SM","San Marco","Piazza San Marco","101","SM101","Piazza San Marco 101","","45.43415648","12.3375896"
"1600000119_","Store location - 1600000119_","","SM","San Marco","Piazza San Marco","119","SM119","Piazza San Marco 119","","45.43431623","12.33795467"
"1600000127_","Store location - 1600000127_","","SM","San Marco","Piazza San Marco","127","SM127","Piazza San Marco 127","","45.43444662","12.33825722"
"1600000307_","Store location - 1600000307_","","SM","San Marco","Calle San Basso","307","SM307","Calle San Basso 307","","45.43492287","12.33919474"
"1600000399_","Store location - 1600000399_","","SM","San Marco","Ramo De L'Anzolo","399","SM399","Ramo De L'Anzolo 399","","45.43565681","12.33999876"
"1600001053_","Store location - 1600001053_","1600001053A;1600001053B;1600001054_","SM","San Marco","Calle Dei Fabbri","1053","SM1053","Calle Dei Fabbri 1053","San Marco Rio Tera' De Le Colone 1053 A;San Marco Rio Tera' De Le Colone 1053 B;San Marco Rio Tera' De Le Colone 1054","45.43521213","12.3368138"
"1600001053B","Store location - 1600001053B","","SM","San Marco","Rio Tera' De Le Colone","1053B","SM1053B","Rio Tera' De Le Colone 1053B","","45.43515661","12.33678305"
"1600001298_","Store location - 1600001298_","","SM","San Marco","Calle Seconda De L'Ascension","1298","SM1298","Calle Seconda De L'Ascension 1298","","45.43335186","12.33706475"
"1600001471_","Store location - 1600001471_","","SM","San Marco","Salizada San Moise'","1471","SM1471","Salizada San Moise' 1471","","45.43325092","12.33600519"
"1600001657_","Store location - 1600001657_","","SM","San Marco","Corte De Piscina De Frezzaria","1657","SM1657","Corte De Piscina De Frezzaria 1657","","45.43403411","12.33548262"
"1600002378A","Store location - 1600002378A","1600002308_;1600002309_","SM","San Marco","Calle Larga Ventidue Marzo","2378A","SM2378A","Calle Larga Ventidue Marzo 2378A","San Marco Calle Del Pestrin 2308;San Marco Calle Del Pestrin 2309","45.43249464","12.33405488"
"1600002953_","Store location - 1600002953_","","SM","San Marco","Campo Santo Stefano","2953","SM2953","Campo Santo Stefano 2953","","45.43344018","12.33029738"
"1600003131_","Store location - 1600003131_","","SM","San Marco","Crosera De Le Boteghe","3131","SM3131","Crosera De Le Boteghe 3131","","45.43419487","12.32987149"
"1600003145_","Store location - 1600003145_","","SM","San Marco","Salizada San Samuele","3145","SM3145","Salizada San Samuele 3145","","45.43426012","12.32963689"
"1600003151_","Store location - 1600003151_","","SM","San Marco","Salizada San Samuele","3151","SM3151","Salizada San Samuele 3151","","45.43416044","12.32945178"
"1600003448A","Store location - 1600003448A","1600003448_;1600003449_","SM","San Marco","Crosera De Le Boteghe","3448A","SM3448A","Crosera De Le Boteghe 3448A","San Marco Crosera De Le Boteghe 3448;San Marco Crosera De Le Boteghe 3449","45.43425156","12.32989227"
"1600003718C","Store location - 1600003718C","","SM","San Marco","Calle De La Cortesia","3718C","SM3718C","Calle De La Cortesia 3718C","","45.43505368","12.33353012"
"1600004000_","Store location - 1600004000_","","SM","San Marco","Salizada Del Teatro","4000","SM4000","Salizada Del Teatro 4000","","45.43508858","12.33307471"
"1600004251_","Store location - 1600004251_","","SM","San Marco","Campo Manin","4251","SM4251","Campo Manin 4251","","45.43526651","12.3344429"
"1600004271_","Store location - 1600004271_","","SM","San Marco","Calle Dei Fuseri","4271","SM4271","Calle Dei Fuseri 4271","","45.43558808","12.3352744"
"1600004353A","Store location - 1600004353A","","SM","San Marco","Corte Coppo","4353A","SM4353A","Corte Coppo 4353A","","45.43493937","12.335137"
"1600004488B","Store location - 1600004488B","","SM","San Marco","Calle Goldoni","4488B","SM4488B","Calle Goldoni 4488B","","45.4354047","12.33577117"
"1600004534_","Store location - 1600004534_","","SM","San Marco","Calle Del Mettivia","4534","SM4534","Calle Del Mettivia 4534","","45.43564123","12.33588776"
"1600004642_","Store location - 1600004642_","","SM","San Marco","Riva Del Carbon","4642","SM4642","Riva Del Carbon 4642","","45.4369279","12.33487909"
"1600004647_","Store location - 1600004647_","","SM","San Marco","Calle Bembo","4647","SM4647","Calle Bembo 4647","","45.43671906","12.33519715"
"1600004789_","Store location - 1600004789_","","SM","San Marco","Calle Bembo","4789","SM4789","Calle Bembo 4789","","45.43693754","12.33498349"
"1600004816_","Store location - 1600004816_","1600004817_","SM","San Marco","Calle Del Lovo","4816","SM4816","Calle Del Lovo 4816","San Marco Calle Del Lovo 4817","45.43664578","12.33591332"
"1600004842_","Store location - 1600004842_","","SM","San Marco","Marzaria San Salvador","4842","SM4842","Marzaria San Salvador 4842","","45.43678728","12.33682459"
"1600004854_","Store location - 1600004854_","1600004855_;1600004856_","SM","San Marco","Marzaria Del Capitelo","4854","SM4854","Marzaria Del Capitelo 4854","San Marco Marzaria Del Capitelo 4855;4856","45.4365276","12.33686349"
"1600004950_","Store location - 1600004950_","","SM","San Marco","Marzaria Del Capitelo","4950","SM4950","Marzaria Del Capitelo 4950","","45.43643201","12.33714443"
"1600004957_","Store location - 1600004957_","","SM","San Marco","Ramo Marzaria San Salvador","4957","SM4957","Ramo Marzaria San Salvador 4957","","45.43655018","12.33698478"
"1600004992_","Store location - 1600004992_","","SM","San Marco","Calle De Le Acque","4992","SM4992","Calle De Le Acque 4992","","45.43655481","12.33749759"
"1600005006_","Store location - 1600005006_","","SM","San Marco","Calle De Le Acque","5006","SM5006","Calle De Le Acque 5006","","45.43644704","12.3377908"
"1600005041_","Store location - 1600005041_","","SM","San Marco","Marzaria Due Aprile","5041","SM5041","Marzaria Due Aprile 5041","","45.43723417","12.33662659"
"1600005113_","Store location - 1600005113_","","SM","San Marco","Calle Larga Mazzini","5113","SM5113","Calle Larga Mazzini 5113","","45.43720412","12.33585556"
"1600005168_","Store location - 1600005168_","","SM","San Marco","Salizada Pio Decimo","5168","SM5168","Salizada Pio Decimo 5168","","45.43766772","12.33644862"
"1600005169_","Store location - 1600005169_","","SM","San Marco","Salizada Pio Decimo","5169","SM5169","Salizada Pio Decimo 5169","","45.43765895","12.33647781"
"1600005176_","Store location - 1600005176_","","SM","San Marco","Campo San Bortolomio","5176","SM5176","Campo San Bortolomio 5176","","45.4374638","12.33666708"
"1600005184_","Store location - 1600005184_","","SM","San Marco","Calle Dei Stagneri","5184","SM5184","Calle Dei Stagneri 5184","","45.43727633","12.33688697"
"1600005187_","Store location - 1600005187_","","SM","San Marco","Calle Dei Stagneri","5187","SM5187","Calle Dei Stagneri 5187","","45.43723261","12.33702862"
"1600005192_","Store location - 1600005192_","","SM","San Marco","Calle Dei Stagneri","5192","SM5192","Calle Dei Stagneri 5192","","45.4370581","12.33702624"
"1600005337_","Store location - 1600005337_","1600005338_","SM","San Marco","Fondamenta Del Traghetto Del Buso","5337","SM5337","Fondamenta Del Traghetto Del Buso 5337","San Marco Fondamenta Del Traghetto Del Buso 5338","45.43802397","12.33634465"
"1600005453_","Store location - 1600005453_","1600005453A","SM","San Marco","Calle De La Bissa","5453","SM5453","Calle De La Bissa 5453","San Marco Calle De La Bissa 5453 A;5454","45.43770417","12.33737112"
"1600005542_","Store location - 1600005542_","","SM","San Marco","Salizada Del Fontego Dei Tedeschi","5542","SM5542","Salizada Del Fontego Dei Tedeschi 5542","","45.43825334","12.33705497"
"0278000054A","Store location - 0278000054A","","CN","Cannaregio","Fondamenta Santa Lucia","54A","CN54A","Fondamenta Santa Lucia 54A","","45.44129564","12.32187005"
"0278000287_","Store location - 0278000287_","","CN","Cannaregio","Calle Del Boter","287","CN287","Calle Del Boter 287","","45.44327251","12.32446323"
"0278000318_","Store location - 0278000318_","0278000317_","CN","Cannaregio","Salizada San Geremia","318","CN318","Salizada San Geremia 318","Cannaregio Salizada San Geremia 319","45.44350665","12.32513407"
"0278001297_","Store location - 0278001297_","","CN","Cannaregio","Ponte De Cannaregio O De Le Guglie","1297","CN1297","Ponte De Cannaregio O De Le Guglie 1297","","45.4438014","12.32562052"
"0278001353A","Store location - 0278001353A","","CN","Cannaregio","Rio Tera' San Leonardo","1353A","CN1353A","Rio Tera' San Leonardo 1353A","","45.443776","12.32701454"
"0278001369_","Store location - 0278001369_","","CN","Cannaregio","Rio Tera' San Leonardo","1369","CN1369","Rio Tera' San Leonardo 1369","","45.44379609","12.3274785"
"0278001403_","Store location - 0278001403_","","CN","Cannaregio","Rio Tera' San Leonardo","1403","CN1403","Rio Tera' San Leonardo 1403","","45.4439542","12.32828537"
"0278001706_","Store location - 0278001706_","","CN","Cannaregio","Rio Tera' San Leonardo","1706","CN1706","Rio Tera' San Leonardo 1706","","45.44384524","12.32825962"
"0278001815_","Store location - 0278001815_","0278001815A","CN","Cannaregio","Calle Del Pistor","1815","CN1815","Calle Del Pistor 1815","Cannaregio Calle Del Pistor 1815 A","45.44392541","12.32862827"
"0278002365_","Store location - 0278002365_","0278002366_","CN","Cannaregio","Rio Tera' De La Maddalena","2365","CN2365","Rio Tera' De La Maddalena 2365","Cannaregio Rio Tera' De La Maddalena 2366","45.44364322","12.33018028"
"0278003844_","Store location - 0278003844_","","CN","Cannaregio","Strada Nova","3844","CN3844","Strada Nova 3844","","45.44130609","12.33412905"
"0278004270_","Store location - 0278004270_","","CN","Cannaregio","Strada Nova","4270","CN4270","Strada Nova 4270","","45.44082227","12.33516227"
"0278004383_","Store location - 0278004383_","","CN","Cannaregio","Strada Nova","4383","CN4383","Strada Nova 4383","","45.44057306","12.33570167"
"0278004555_","Store location - 0278004555_","0278004554_","CN","Cannaregio","Salizada Del Pistor","4555","CN4555","Salizada Del Pistor 4555","Cannaregio Calle Dei Preti 4554","45.44093846","12.3365896"
"0278005601_","Store location - 0278005601_","","CN","Cannaregio","Campiello Flaminio Corner","5601","CN5601","Campiello Flaminio Corner 5601","","45.43971651","12.33708216"
"0278005671_","Store location - 0278005671_","0278005672_","CN","Cannaregio","Campiello Riccardo Selvatico","5671","CN5671","Campiello Riccardo Selvatico 5671","Cannaregio Campiello Riccardo Selvatico 5672","45.43968008","12.33684021"
"0278005784_","Store location - 0278005784_","","CN","Cannaregio","Salizada San Giovanni Grisostomo","5784","CN5784","Salizada San Giovanni Grisostomo 5784","","45.43856183","12.33701952"
"0278005904A","Store location - 0278005904A","","CN","Cannaregio","Salizada San Canzian","5904A","CN5904A","Salizada San Canzian 5904A","","45.43964147","12.33737237"
"0278005905_","Store location - 0278005905_","","CN","Cannaregio","Salizada San Canzian","5905","CN5905","Salizada San Canzian 5905","","45.43964872","12.33743445"
"0278005917_","Store location - 0278005917_","","CN","Cannaregio","Sotoportego Corner","5917","CN5917","Sotoportego Corner 5917","","45.43960817","12.33761744"
"0278005988_","Store location - 0278005988_","","CN","Cannaregio","Salizada San Canzian","5988","CN5988","Salizada San Canzian 5988","","45.4399007","12.33842609"
"0278006029C","Store location - 0278006029C","","CN","Cannaregio","Campo Santa Maria Nova","6029C","CN6029C","Campo Santa Maria Nova 6029C","","45.43973064","12.33911447"
"0278006029D","Store location - 0278006029D","","CN","Cannaregio","Campo Santa Maria Nova","6029D","CN6029D","Campo Santa Maria Nova 6029D","","45.4397696","12.33905059"
"1600000080_","Store location - 1600000080_","","SM","San Marco","Piazza San Marco","80","SM80","Piazza San Marco 80","","45.43398422","12.33718017"
"1600000513_","Store location - 1600000513_","","SM","San Marco","Campo De La Guerra","513","SM513","Campo De La Guerra 513","","45.43611769","12.33919581"
"1600000621_","Store location - 1600000621_","","SM","San Marco","Calle Dei Spechieri","621","SM621","Calle Dei Spechieri 621","","45.43571591","12.33897037"
"1600000944_","Store location - 1600000944_","","SM","San Marco","Calle Fiubera","944","SM944","Calle Fiubera 944","","45.43508111","12.33763224"
"1600001065_","Store location - 1600001065_","","SM","San Marco","Calle Dei Fabbri","1065","SM1065","Calle Dei Fabbri 1065","","45.43507696","12.33698352"
"1600001066_","Store location - 1600001066_","1600001066A","SM","San Marco","Calle Dei Fabbri","1066","SM1066","Calle Dei Fabbri 1066","San Marco Calle San Gallo 1066 A","45.43503559","12.33702163"
"1600001292_","Store location - 1600001292_","","SM","San Marco","Calle Seconda De L'Ascension","1292","SM1292","Calle Seconda De L'Ascension 1292","","45.43332681","12.33685677"
"1600001317_","Store location - 1600001317_","","SM","San Marco","Calle Vallaresso","1317","SM1317","Calle Vallaresso 1317","","45.4326824","12.3370485"
"1600001349_","Store location - 1600001349_","","SM","San Marco","Salizada San Moise'","1349","SM1349","Salizada San Moise' 1349","","45.43326593","12.33648844"
"1600001388A","Store location - 1600001388A","","SM","San Marco","Calle Del Ridotto","1388A","SM1388A","Calle Del Ridotto 1388A","","45.43295438","12.33644685"
"1600001691_","Store location - 1600001691_","1600001690_","SM","San Marco","Frezzaria","1691","SM1691","Frezzaria 1691","San Marco Calle Brentana 1690","45.43431021","12.33605859"
"1600001814_","Store location - 1600001814_","","SM","San Marco","Ramo Dei Fuseri","1814","SM1814","Ramo Dei Fuseri 1814","","45.43443376","12.33547013"
"1600001894_","Store location - 1600001894_","","SM","San Marco","Campo San Fantin","1894","SM1894","Campo San Fantin 1894","","45.43405324","12.33417771"
"1600002629_","Store location - 1600002629_","","SM","San Marco","Calle Zaguri","2629","SM2629","Calle Zaguri 2629","","45.43273793","12.33205861"
"1600003127_","Store location - 1600003127_","","SM","San Marco","Crosera De Le Boteghe","3127","SM3127","Crosera De Le Boteghe 3127","","45.43409261","12.32992977"
"1600003655_","Store location - 1600003655_","","SM","San Marco","Calle Dei Assassini","3655","SM3655","Calle Dei Assassini 3655","","45.43478933","12.33294701"
"1600003716A","Store location - 1600003716A","","SM","San Marco","Calle De La Cortesia","3716A","SM3716A","Calle De La Cortesia 3716A","","45.43500719","12.33348755"
"1600004273_","Store location - 1600004273_","","SM","San Marco","Calle Dei Fuseri","4273","SM4273","Calle Dei Fuseri 4273","","45.43554684","12.33527908"
"1600004357_","Store location - 1600004357_","","SM","San Marco","Calle Dei Fuseri","4357","SM4357","Calle Dei Fuseri 4357","","45.43492849","12.33528364"
"1600004459_","Store location - 1600004459_","","SM","San Marco","Calle Dei Fuseri","4459","SM4459","Calle Dei Fuseri 4459","","45.43526498","12.33533342"
"1600004461_","Store location - 1600004461_","","SM","San Marco","Calle Dei Fuseri","4461","SM4461","Calle Dei Fuseri 4461","","45.43529211","12.33533325"
"1600004468_","Store location - 1600004468_","","SM","San Marco","Calle Dei Fuseri","4468","SM4468","Calle Dei Fuseri 4468","","45.43550664","12.33531714"
"1600004485_","Store location - 1600004485_","","SM","San Marco","Calle Goldoni","4485","SM4485","Calle Goldoni 4485","","45.43543154","12.33571835"
"1600004488C","Store location - 1600004488C","","SM","San Marco","Calle Goldoni","4488C","SM4488C","Calle Goldoni 4488C","","45.43546284","12.33576748"
"1600004715_","Store location - 1600004715_","","SM","San Marco","Calle Dei Fabbri","4715","SM4715","Calle Dei Fabbri 4715","","45.43590368","12.33600044"
"1600004858_","Store location - 1600004858_","","SM","San Marco","Marzaria Del Capitelo","4858","SM4858","Marzaria Del Capitelo 4858","","45.43648052","12.33696918"
"1600004918_","Store location - 1600004918_","","SM","San Marco","Marzaria Del Capitelo","4918","SM4918","Marzaria Del Capitelo 4918","","45.43637833","12.33717942"
"1600005381_","Store location - 1600005381_","","SM","San Marco","Campo San Bortolomio","5381","SM5381","Campo San Bortolomio 5381","","45.43782141","12.3367774"
"1600005417_","Store location - 1600005417_","","SM","San Marco","Calle De La Bissa","5417","SM5417","Calle De La Bissa 5417","","45.43768501","12.33719184"
"0278004273_","Store location - 0278004273_","","CN","Cannaregio","Calle De La Pegola","4273","CN4273","Calle De La Pegola 4273","","45.44066673","12.33515172"
"1600005465_","Store location - 1600005465_","","SM","San Marco","Sotoportego De La Bissa","5465","SM5465","Sotoportego De La Bissa 5465","","45.43771441","12.33769237"
"0278001414_","Store location - 0278001414_","","CN","Cannaregio","Rio Tera' Farsetti","1414","CN1414","Rio Tera' Farsetti 1414","","45.44422177","12.32863594"
"0278001618A","Store location - 0278001618A","","CN","Cannaregio","Rio Tera' San Leonardo","1618A","CN1618A","Rio Tera' San Leonardo 1618A","","45.44371237","12.3275968"
"0278001998_","Store location - 0278001998_","","CN","Cannaregio","Calle De L'Anconeta","1998","CN1998","Calle De L'Anconeta 1998","","45.44383009","12.32971431"
"0278002332_","Store location - 0278002332_","","CN","Cannaregio","Rio Tera' De La Maddalena","2332","CN2332","Rio Tera' De La Maddalena 2332","","45.44333727","12.33140015"
"0278002680_","Store location - 0278002680_","","CN","Cannaregio","Fondamenta Dei Ormesini","2680","CN2680","Fondamenta Dei Ormesini 2680","","45.44530276","12.32938961"
"0278004302_","Store location - 0278004302_","","CN","Cannaregio","Strada Nova","4302","CN4302","Strada Nova 4302","","45.44069527","12.33543163"
"1600003713_","Store location - 1600003713_","","SM","San Marco","Calle De La Cortesia","3713","SM3713","Calle De La Cortesia 3713","","45.43494401","12.333289"
"1600004177_","Store location - 1600004177_","","SM","San Marco","Calle Del Carbon","4177","SM4177","Calle Del Carbon 4177","","45.43649284","12.33437717"
"1600005192_","Store location - 1600005192_","","SM","San Marco","Calle Dei Stagneri","5192","SM5192","Calle Dei Stagneri 5192","","45.4370581","12.33702624"
"1600005244_","Store location - 1600005244_","","SM","San Marco","Calle Dei Stagneri","5244","SM5244","Calle Dei Stagneri 5244","","45.43720184","12.3372023"
"1600005248_","Store location - 1600005248_","","SM","San Marco","Calle Dei Stagneri","5248","SM5248","Calle Dei Stagneri 5248","","45.43723602","12.33707802"
"1600005368_","Store location - 1600005368_","","SM","San Marco","Ramo Del Fontego Dei Tedeschi","5368","SM5368","Ramo Del Fontego Dei Tedeschi 5368","","45.43781593","12.33657174"
"1600004668_","Store location - 1600004668_","","SM","San Marco","Calle Dei Fabbri","4668","SM4668","Calle Dei Fabbri 4668","","45.43605436","12.33581454"
"0278002500_","Store location - 0278002500_","","CN","Cannaregio","Fondamenta De La Misericordia","2500","CN2500","Fondamenta De La Misericordia 2500","","45.44410361","12.33295501"
"0278001373B","Store location - 0278001373B","","CN","Cannaregio","Rio Tera' San Leonardo","1373B","CN1373B","Rio Tera' San Leonardo 1373B","","45.4438328","12.32774158"
"0278002675A","Store location - 0278002675A","","CN","Cannaregio","Calle Del Forno","2675A","CN2675A","Calle Del Forno 2675A","","45.44535728","12.32957758"
"1600000939_","Store location - 1600000939_","1600000938A","SM","San Marco","Calle Fiubera","939","SM939","Calle Fiubera 939","San Marco Calle Fiubera 938 A","45.43498022","12.33746645"
"1600001291_","Store location - 1600001291_","","SM","San Marco","Calle Seconda De L'Ascension","1291","SM1291","Calle Seconda De L'Ascension 1291","","45.43332449","12.33676326"
"1600003724_","Store location - 1600003724_","","SM","San Marco","Calle De La Mandola","3724","SM3724","Calle De La Mandola 3724","","45.43487877","12.33306003"
"1600004772_","Store location - 1600004772_","","SM","San Marco","Calle Del Lovo","4772","SM4772","Calle Del Lovo 4772","","45.43648214","12.33565955"
"1600005017_","Store location - 1600005017_","","SM","San Marco","Marzaria San Salvador","5017","SM5017","Marzaria San Salvador 5017","","45.43674481","12.3371316"
"0278002659A","Store location - 0278002659A","","CN","Cannaregio","Calle Del Forno","2659A","CN2659A","Calle Del Forno 2659A","","45.44563105","12.32975067"
"0278002684_","Store location - 0278002684_","","CN","Cannaregio","Fondamenta Dei Ormesini","2684","CN2684","Fondamenta Dei Ormesini 2684","","45.44533663","12.32925062"
"0278003845A","Store location - 0278003845A","0278003845_","CN","Cannaregio","Strada Nova","3845A","CN3845A","Strada Nova 3845A","Cannaregio Strada Nova 3845","45.44135997","12.33400288"
"0278004799_","Store location - 0278004799_","","CN","Cannaregio","Salizada Del Spezier","4799","CN4799","Salizada Del Spezier 4799","","45.44194244","12.3377965"
"1600003722_","Store location - 1600003722_","","SM","San Marco","Calle De La Mandola","3722","SM3722","Calle De La Mandola 3722","","45.43490853","12.33313591"
"1600004676_","Store location - 1600004676_","","SM","San Marco","Calle Dei Fabbri","4676","SM4676","Calle Dei Fabbri 4676","","45.4357166","12.3361675"
"1600004713_","Store location - 1600004713_","","SM","San Marco","Calle Dei Fabbri","4713","SM4713","Calle Dei Fabbri 4713","","45.43585534","12.33605037"
"0278002502_","Store location - 0278002502_","","CN","Cannaregio","Fondamenta De La Misericordia","2502","CN2502","Fondamenta De La Misericordia 2502","","45.44413876","12.33289583"
