"primary_address_id","wiki_friendly_title","store_name","store_type","nace_code","ateco_code","ethnic_ownership","corporate_ownership","opening_time_am","closing_time_am","opening_time_pm","closing_time_pm","closed_for_lunch","day_closed","opened_in_year","last_known_open_year","year_data_collected","photo_year_1","photo_url_1","photo_year_2","photo_url_2","photo_year_3","photo_url_3","photo_year_4","photo_url_4","photo_year_5","photo_url_5","photo_year_6","photo_url_6","photo_year_7","photo_url_7","photo_year_8","photo_url_8","photo_year_9","photo_url_9","photo_year_10","photo_url_10","photo_year_11","photo_url_11","photo_year_12","photo_url_12","photo_year_13","photo_url_13","photo_year_14","photo_url_14","photo_year_15","photo_url_15"
"0319004826_","Store 0319004826_ - (Tasca, 2004)","Tasca","Grocery store","47.11","47.11.3","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319006335_","Store 0319006335_ - (2004)","","Grocery store","47.11","47.11.3","","","","","","","","","1960","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319000942_","Store 0319000942_ - (2004)","","Hair salon","96.02","96.02.0","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004703A","Store 0319004703A - (2004)","","Hair Salon","96.02","96.02.0","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001699_","Store 0319001699_ - (2004)","","Household goods","27.51","27.51.0","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005380_","Store 0319005380_ - (2004)","","Household goods","27.51","27.51.0","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005728_","Store 0319005728_ - (2004)","","Household goods","27.51","27.51.0","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001785_","Store 0319001785_ - (2004)","","Jewelry","32.12","32.12.1","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005377_","Store 0319005377_ - (2004)","","Office supplies","31.01","31.01.2","","","","","","","","","1980","1980","2004","2011","https://lh4.googleusercontent.com/-IMSTWpujouI/TsEnMmSAnmI/AAAAAAAAAzg/VuZn0LW5_js/s512/IMG_1882.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001696_","Store 0319001696_ - (2004)","","Perfume","46.45","46.45.0","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319000011R","Store 0319000011R - (2004)","","Produce","47.11","47.11.3","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004920_","Store 0319004920_ - (Oswaldo, 2004)","Oswaldo","Repair","33.12","33.12.1","","","","","","","","","1980","1980","2004","2011","https://lh5.googleusercontent.com/-DZ07f8t-WSk/TsZIn83_trI/AAAAAAAABg8/ckROMenNPI0/s512/IMG_2203.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004977B","Store 0319004977B - (2004)","","Repair","33.12","33.12.1","","","","","","","","","1980","1980","2004","2011","https://lh5.googleusercontent.com/-bAEcE7qfsOY/TsZH3yHnrsI/AAAAAAAABeE/I1Z-22Ic74I/s512/IMG_2172.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319006187_","Store 0319006187_ - (2004)","","Repair","33.12","33.12.1","","","","","","","","","1980","1980","2004","2011","https://lh3.googleusercontent.com/-CGEAEQe7ORw/TsEewHLFGlI/AAAAAAAAAUI/Uty1x6lUjko/s512/IMG_1599.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319000313_","Store 0319000313_ - (2004)","","Restaurant","47.29","47.29.9","","","","","","","","","1980","1980","2004","2011","https://lh5.googleusercontent.com/-mxwWdQBjEFA/Tq_tTNy1uXI/AAAAAAAAAEA/VZHvunCVr-o/s640/PA260072.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004838_","Store 0319004838_ - (2004)","","Restaurant","47.29","47.29.9","","","","","","","","","1980","1980","2004","2011","https://lh5.googleusercontent.com/-VswhVvVp_80/TsZJWuC8eSI/AAAAAAAABjg/wx1DaZCYWb4/s512/IMG_2227.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001639_","Store 0319001639_ - (2004)","","Shoes","46.16","46.16.0","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005840_","Store 0319005840_ - (2004)","","Shoes","46.16","46.16.0","","","","","","","","","1980","1980","2004","2011","https://lh5.googleusercontent.com/--h7S-xdz36o/TsEiWp2hiDI/AAAAAAAAAhQ/aQSRhnOC5yw/s512/IMG_1710.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001040_","Store 0319001040_ - (2004)","","Stationery","14.19","14.19.1","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319006549B","Store 0319006549B - (2004)","","Textile","46.41","46.41.1","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001727_","Store 0319001727_ - (2004)","","Tobacco store","47.26","47.26.0","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001736_","Store 0319001736_ - (2004)","","Tobacco store","47.26","47.26.0","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319004899_","Store 0319004899_ - (2004)","","Tobacco store","47.26","47.26.0","","","","","","","","","1980","1980","2004","2011","https://lh6.googleusercontent.com/-k6O7JKrkld4/TsZI0vp5-hI/AAAAAAAABhc/KAJ5ZP5-JX0/s512/IMG_2207.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001079_","Store 0319001079_ - (2004)","","Undergarments","46.42","46.42.3","","","","","","","","","1980","1980","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005490_","Store 0319005490_ - (2004)","","Wine","11.02","11.02.1","","","","","","","","","1965","1980","2004","2011","https://lh4.googleusercontent.com/-NtjH9P2Xk1A/TsEmPBhGeCI/AAAAAAAAAwI/A9GBWujy-0w/s512/IMG_1851.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
