"primary_address_id","wiki_friendly_title","secondary_address_id","setiere_code","sestiere_name","street_name","street_number","sestiere_address","street_and_number","accessory_addresses","latitude","longitude"
"0319004925A","Store location - 0319004925A","0319004925_;0319004924_","CS","Castello","Salizada Zorzi","4925A","CS4925A","Salizada Zorzi 4925A","Castello Ruga Giuffa 4925;Castello Ruga Giuffa 4924","45.43605112","12.34258771"
"0319005469_","Store location - 0319005469_","","CS","Castello","Salizada San Lio","5469","CS5469","Salizada San Lio 5469","","45.43712792","12.33941478"
"0319004974_","Store location - 0319004974_","","CS","Castello","Fondamenta De L'Osmarin","4974","CS4974","Fondamenta De L'Osmarin 4974","","45.43561487","12.34369195"
