"primary_address_id","wiki_friendly_title","store_name","store_type","nace_code","ateco_code","ethnic_ownership","corporate_ownership","opening_time_am","closing_time_am","opening_time_pm","closing_time_pm","closed_for_lunch","day_closed","opened_in_year","last_known_open_year","year_data_collected","photo_year_1","photo_url_1","photo_year_2","photo_url_2","photo_year_3","photo_url_3","photo_year_4","photo_url_4","photo_year_5","photo_url_5","photo_year_6","photo_url_6","photo_year_7","photo_url_7","photo_year_8","photo_url_8","photo_year_9","photo_url_9","photo_year_10","photo_url_10","photo_year_11","photo_url_11","photo_year_12","photo_url_12","photo_year_13","photo_url_13","photo_year_14","photo_url_14","photo_year_15","photo_url_15"
"0319000713_","Store 0319000713_ - (Alimentari da Pierro, 2004)","Alimentari da Pierro","Grocery store","47.11","47.11.3","","","","","","","","","1990","1990","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001769_","Store 0319001769_ - (2004)","","Grocery store","47.11","47.11.3","","","","","","","","","1990","1990","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005470_","Store 0319005470_ - (2004)","","Grocery store","47.11","47.11.3","","","","","","","","","1990","1990","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005248_","Store 0319005248_ - (2004)","","Household goods","27.51","27.51.0","","","","","","","","","1990","1990","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005356_","Store 0319005356_ - (2004)","","Household goods","27.51","27.51.0","","","","","","","","","1985","1990","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005792_","Store 0319005792_ - (2004)","","Leather goods","47.71","47.71.4","","","","","","","","","1990","1990","2004","2011","https://lh6.googleusercontent.com/-i5QnxmqpgIA/TsEjCQofU7I/AAAAAAAAAkM/9Ec4lpxmRsM/s512/IMG_1735.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005752_","Store 0319005752_ - (2004)","","Repair","33.12","33.12.1","","","","","","","","","1970","1990","2004","2011","https://lh5.googleusercontent.com/-atdGH7fyg9w/TsEj3QBiWEI/AAAAAAAAAnY/uFnm_7BsPYw/s512/IMG_1771.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319006505_","Store 0319006505_ - (2004)","","Restaurant","47.29","47.29.9","","","","","","","","","1940","1990","2004","2011","https://lh4.googleusercontent.com/-zYNTITRY37E/TsEbMwN7xLI/AAAAAAAAAKg/HKdDaE6R_Ow/s640/IMG_1392.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319001793_","Store 0319001793_ - (2004)","","Stationery","14.19","14.19.1","","","","","","","","","1990","1990","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005357_","Store 0319005357_ - (2004)","","Textile","46.41","46.41.1","","","","","","","","","1990","1990","2004","2011","https://lh5.googleusercontent.com/-qy97CVtZrFI/TsEnc_hQl0I/AAAAAAAAA0g/7CzCdv7Zm64/s512/IMG_1893.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319000330_","Store 0319000330_ - (2004)","","Tobacco store","47.26","47.26.0","","","","","","","","","1990","1990","2004","2011","https://lh6.googleusercontent.com/-PcvCzSP3V0o/Tq_tP7HbkqI/AAAAAAAAAD4/pXWH9OwqsHc/s640/PA260071.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0319005540_","Store 0319005540_ - (2004)","","Toys","47.65","47.65.0","","","","","","","","","1990","1990","2004","2011","https://lh3.googleusercontent.com/-mw6KFsT0O_c/TsEmDDNRt4I/AAAAAAAAAvY/f7K2IpPUKWA/s512/IMG_1845.JPG","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1600001289_","Store 1600001289_ - (Guetta, 2004)","Guetta","Travel agency","79.11","79.11.0","","","","","","","","","1952","1990","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
