"!!Job Item Id","!!Job Item Type","!Job Id","!Job Name","job_SMUs","SMUs","job_stato commessa","job_opera pubblica","job_rein","job_tipo intervento","job_direttore lavori","job_impresa","job_numero commessa","dimensioni alzata","superficie","data di compilazione","larghezza minima rampe","spessore minimo","altezza spallette","zoom","data inizo lavori","costo intervento","materiale spallette","superficie sommità","accessibile handicappati","gradini N","ragione giuridica","gradini S","materiale alzata","intonaco arco","corrimano","comunicazioni di servizio","Y","stato avanzamento lavori","X","larghezza spallette","note","freccia","larghezza navigabile","materiale sommità","codice UTP","dimensioni pedata","materiale manufatto","franco","tipo spallette","superficie mappa","intonaco spallette","superficie rampe","data fine lavori","interventi","materiale pedata","luce","data inizio lavori","data validazione","validatore","data modifica","direttore lavori"
"00002PT0070","ponti","00002","CVN","[TOLETOLE01008180, TOLETOLE01008181, TOLETOLE01008182, TOLETOLE01008183, TOLETOLE01008184, TOLETOLE01008185, PAPATOLE01006254, PAPATOLE01006255, PAPATOLE01006252, SQUART, PAPATOLE01006253, PAPATOLE01006258, PAPATOLE01006256, 15087, PAPATOLE01006257, 15259, PAPATOLE01006251, PAPATOLE01006250, TOLENT, TOLETOLE01008176, TOLETOLE01008178, TOLETOLE01008177, TOLETOLE01008179, PAPATOLE01006249, TOLEGAFF01008053, TOLE01, PAPATOLE01006246, PAPATOLE01006247, PAPATOLE01006248, PAPAMAGA01006227, TOLETOLE01008186, 14872]","[]","collaudi","","CVN","Intervento diffuso","","-","00002","14 cm","129.48 m","","5 m","52 cm","91 cm","147.376448734159","","0 ?","metallo e pietra d'Istria","24.4 m","false","12","pubblica","12","pietra d'istria","false","false","","5035067.82397565","terminati","2310498.6834219","5 cm","","2.7 m","m","trachite","00002PT0070","60 cm","mattoni, intonaco e pietra d'Istria","m","vuoto geometrico","129.48 m2","false","66.2 m","12/31/1998 1:01:00 AM","","trachite","10.8 m",,,,,
"00002PT0071","ponti","00002","CVN","[TOLETOLE01008180, TOLETOLE01008181, TOLETOLE01008182, TOLETOLE01008183, TOLETOLE01008184, TOLETOLE01008185, PAPATOLE01006254, PAPATOLE01006255, PAPATOLE01006252, SQUART, PAPATOLE01006253, PAPATOLE01006258, PAPATOLE01006256, 15087, PAPATOLE01006257, 15259, PAPATOLE01006251, PAPATOLE01006250, TOLENT, TOLETOLE01008176, TOLETOLE01008178, TOLETOLE01008177, TOLETOLE01008179, PAPATOLE01006249, TOLEGAFF01008053, TOLE01, PAPATOLE01006246, PAPATOLE01006247, PAPATOLE01006248, PAPAMAGA01006227, TOLETOLE01008186, 14872]","[]","collaudi","","CVN","Intervento diffuso","","-","00002","14 cm","165.56 m","","5 m","88 cm","109 cm","147.376448734159","","0 ?","metallo e pietra d'Istria","22.8 m","false","13","pubblica","13","pietra d'istria","false","false","","5035067.82397565","terminati","2310498.6834219","2 cm","","3.6 m","m","trachite","00002PT0071","60 cm","pietra d'istria","m","vuoto geometrico","165.56 m2","false","79.6 m","12/31/1998 1:01:00 AM","","trachite","10.2 m",,,,,
"00002PT0072","ponti","00002","CVN","[TOLETOLE01008180, TOLETOLE01008181, TOLETOLE01008182, TOLETOLE01008183, TOLETOLE01008184, TOLETOLE01008185, PAPATOLE01006254, PAPATOLE01006255, PAPATOLE01006252, SQUART, PAPATOLE01006253, PAPATOLE01006258, PAPATOLE01006256, 15087, PAPATOLE01006257, 15259, PAPATOLE01006251, PAPATOLE01006250, TOLENT, TOLETOLE01008176, TOLETOLE01008178, TOLETOLE01008177, TOLETOLE01008179, PAPATOLE01006249, TOLEGAFF01008053, TOLE01, PAPATOLE01006246, PAPATOLE01006247, PAPATOLE01006248, PAPAMAGA01006227, TOLETOLE01008186, 14872]","[]","collaudi","","CVN","Intervento diffuso","","-","00002","14 cm","40.44 m","","3 m","38 cm","96 cm","147.376448734159","","0 ?","metallo e pietra d'Istria","5.4 m","false","12","pubblica","12","pietra d'istria","false","false","","5035067.82397565","terminati","2310498.6834219","6 cm","","2.5 m","m","trachite","00002PT0072","40.5 cm","pietra d'istria","m","vuoto decorato","40.44 m2","false","28.9 m","12/31/1998 1:01:00 AM","","trachite","8.5 m",,,,,
"00002PT0073","ponti","00002","CVN","[TOLETOLE01008180, TOLETOLE01008181, TOLETOLE01008182, TOLETOLE01008183, TOLETOLE01008184, TOLETOLE01008185, PAPATOLE01006254, PAPATOLE01006255, PAPATOLE01006252, SQUART, PAPATOLE01006253, PAPATOLE01006258, PAPATOLE01006256, 15087, PAPATOLE01006257, 15259, PAPATOLE01006251, PAPATOLE01006250, TOLENT, TOLETOLE01008176, TOLETOLE01008178, TOLETOLE01008177, TOLETOLE01008179, PAPATOLE01006249, TOLEGAFF01008053, TOLE01, PAPATOLE01006246, PAPATOLE01006247, PAPATOLE01006248, PAPAMAGA01006227, TOLETOLE01008186, 14872]","[SQUART]","collaudi","","CVN","Intervento diffuso","","-","00002","14.4 cm","35.15 m","","3 m","46 cm","89 cm","147.376448734159","","0 ?","mattoni e pietra d'Istria","8 m","false","12","pubblica","9","pietra d'istria","false","false","","5035067.82397565","terminati","2310498.6834219","28 cm","","2.5 m","m","trachite","00002PT0073","40 cm","mattoni e pietra d'Istria","m","piena","35.15 m2","false","22.4 m","12/31/1998 1:01:00 AM","","trachite","7.7 m",,,,,
"00002PT0086","ponti","00002","CVN","[TOLETOLE01008180, TOLETOLE01008181, TOLETOLE01008182, TOLETOLE01008183, TOLETOLE01008184, TOLETOLE01008185, PAPATOLE01006254, PAPATOLE01006255, PAPATOLE01006252, SQUART, PAPATOLE01006253, PAPATOLE01006258, PAPATOLE01006256, 15087, PAPATOLE01006257, 15259, PAPATOLE01006251, PAPATOLE01006250, TOLENT, TOLETOLE01008176, TOLETOLE01008178, TOLETOLE01008177, TOLETOLE01008179, PAPATOLE01006249, TOLEGAFF01008053, TOLE01, PAPATOLE01006246, PAPATOLE01006247, PAPATOLE01006248, PAPAMAGA01006227, TOLETOLE01008186, 14872]","[]","collaudi","","CVN","Intervento diffuso","","-","00002","15.5 cm","42.98 m","","2 m","51 cm","108 cm","147.376448734159","","0 ?","legno","6.3 m","false","14","pubblica","7","vuoto","false","false","","5035067.82397565","terminati","2310498.6834219","14 cm","","3.1 m","m","legno","00002PT0086","41.5 cm","legno e metallo","m","vuoto geometrico","42.98 m2","false","16.2 m","12/31/1998 1:01:00 AM","","legno","9.4 m",,,,,
"00002PT0094","ponti","00002","CVN","[TOLETOLE01008180, TOLETOLE01008181, TOLETOLE01008182, TOLETOLE01008183, TOLETOLE01008184, TOLETOLE01008185, PAPATOLE01006254, PAPATOLE01006255, PAPATOLE01006252, SQUART, PAPATOLE01006253, PAPATOLE01006258, PAPATOLE01006256, 15087, PAPATOLE01006257, 15259, PAPATOLE01006251, PAPATOLE01006250, TOLENT, TOLETOLE01008176, TOLETOLE01008178, TOLETOLE01008177, TOLETOLE01008179, PAPATOLE01006249, TOLEGAFF01008053, TOLE01, PAPATOLE01006246, PAPATOLE01006247, PAPATOLE01006248, PAPAMAGA01006227, TOLETOLE01008186, 14872]","[]","collaudi","","CVN","Intervento diffuso","","-","00002","15 cm","310.12 m","","6 m","125 cm","92 cm","147.376448734159","","0 ?","mattoni e pietra d'Istria","51 m","false","25","pubblica","25","pietra d'istria","false","false","","5035067.82397565","terminati","2310498.6834219","39.5 cm","","4.5 m","m","trachite","00002PT0094","34 cm","mattoni e pietra d'Istria","m","piena","310.12 m2","false","98.6 m","12/31/1998 1:01:00 AM","","pietra d'istria","16.8 m",,,,,
"00009PT0012","ponti","00009","Altre commesse Comune","[TROVTROV02008280, TROVTROV02008281, BALLA, CARMCAFO02001530, CARMCAFO02001533, TROVTROV02008279, CARMCAFO02001534, CARMCAFO02001531, CARMCAFO02001532, TROVTROV02008276, ACCAII1310000099, TROVTROV02008275, TROVTROV02008278, CARMCAFO02001535, TROVTROV02008277, TROVTROV02008272, CREA01, TROVTROV02008271, CREA02, TROVTROV02008274, CREA03, TROVTROV02008273, TROVTROV02008270, PANTCAFO02006156, PANTCAFO02006157, PANTCAFO02006158, PANTCAFO02006159, TROVTROV02008269, PANTCAFO02006154, TROVTROV02008268, PANTCAFO02006155, TROVTROV02008267, TROVTROV02008266, TROVTROV02008265, SVIOGIUD10007869, PANTPANT01006224, ACCAVIO001000181, ACCAVIO001000180, CARMOGNI03001655, PANTCAFO02006165, PANTCAFO02006166, ACCAVIO001000186, PANTCAFO02006163, ACCAVIO001000187, PANTCAFO02006164, ACCAVIO001000184, PANTCAFO02006169, ACCAVIO001000185, ACCAVIO001000182, PANTCAFO02006167, ACCAVIO001000183, PANTCAFO02006168, CARMCAFO02001519, CARMCAFO02001518, PANTCAFO02006161, PANTCAFO02006162, ACCAGRAN31000116, PANTCAFO02006160, ACCAII1310000097, ACCAVIO001000170, CARMCAFO02001520, ACCAVIO001000175, CARMCAFO02001521, ACCAVIO001000176, ACCAGRAN35000128, CARMCAFO02001522, ACCAVIO001000177, 15323, CARMCAFO02001523, ACCAVIO001000178, ACCAVIO001000171, ACCAVIO001000172, ACCAVIO001000173, ACCAVIO001000174, TROVTROV02008285, CARMCAFO02001528, TROVTROV02008284, CARMCAFO02001529, TROVTROV02008283, TROVTROV02008282, CARMCAFO02001524, ACCAVIO001000179, PANTCAFO02006170, CARMCAFO02001525, TROVTROV02008287, CARMCAFO02001526, TROVTROV02008286, CARMCAFO02001527, ACCAVIO001000169, ACCAVIO001000168, ACCAVIO001000163, ACCAVIO001000167, ACCAVIO001000166, ACCAVIO001000165, BARNAB, ACCAVIO001000164, TROVOGNI03008230, PIEMAR, CARMAVOG01001467, CARMBARN02001507, CARMBARN02001506, CARMBARN02001509, CARMBARN02001508, GEREII0140003136, CARMBARN01001500, GIOBCREA02003385, ZECC01, CARMGRAN28001570, CARMBARN01001501, CARMBARN02001513, CREA, CARMBARN02001510, MALCNOVO04004570, CARMBARN02001511, MALCNOVO03004561, CARMBARN02001512, MALCNOVO03004562, ROMAZIRA01008888, MALCNOVO04004568, MALCNOVO04004569, MALCNOVO04004564, MALCNOVO04004565, MALCNOVO04004566, MALCNOVO04004567, MALCNOVO04004563, BARNBARN01000703, BARNBARN01000704, BARNBARN01000705, BARNBARN01000706, BARNBARN01000707, BARNBARN01000708, OSPIZIO, PAPAGRAN03006226, BARNBARN01000709, BARNBARN01000710, BARNBARN01000712, BARNBARN01000711, ROMANOVO01006877, ROMANOVO01006878, ROMANOVO01006875, ROMANOVO01006876, CARMBARN02001503, TROV02, ROMANOVO01006873, CARMBARN02001502, ROMANOVO01006874, CARMBARN02001505, ROMANOVO01006871, CARMBARN02001504, ROMANOVO01006872, BARNBARN01000715, BARNBARN01000716, BARNBARN01000713, BARN01, BARNBARN01000714, TROV03, BARN02, BARNBARN01000719, GERECANN03003137, GERECREA02003199, BARNBARN01000717, BARNBARN01000718, BARNBARN01000722, BARNBARN01000721, BARNBARN01000720, ROMANOVO01006879, TOLECAFO01008050, MALCII0650004527, MUSEVETR01007809, MUSEVETR01007808, MUSEVETR01007807, MUSEVETR01007805, MACECOLB01004337, MUSEVETR01007806, MUSEVETR01007803, MUSEVETR01007804, MUSEVETR01007802, TOLECAFO01008052, TOLECAFO01008051, 18406, BARNBARN01000737, MUSEVETR01007819, MUSEVETR01007818, MUSEVETR01007814, MUSEVETR01007815, TOLECAFO01008049, MUSEVETR01007816, ORTOFNUO04005954, MUSEVETR01007817, MUSEVETR01007810, SBIACA, MUSEVETR01007811, MUSEVETR01007812, MUSEVETR01007813, VETRVETR01006357, VETRVETR01006358, VETRVETR01006355, MUSEVETR01007829, VETRVETR01006356, VETRVETR01006359, VETRVETR01006350, VETRVETR01006353, VETRVETR01006354, VETRVETR01006351, VETRVETR01006352, MUSEVETR01007820, ACCATROV02000155, ACCATROV02000156, ACCATROV02000153, MUSEVETR01007824, ACCATROV02000154, MUSEVETR01007823, ACCATROV02000151, MUSEVETR01007822, ACCATROV02000152, MUSEVETR01007821, MUSEVETR01007828, ACCATROV02000150, MUSEVETR01007827, MUSEVETR01007826, MUSEVETR01007825, VETRVETR01006344, VETRVETR01006345, VETRVETR01006346, VETRVETR01006347, VETRVETR01006348, TOLEGAFF01008075, VETRVETR01006349, CERARIA, ALVIZECC01000232, ALVIZECC01000231, VETRVETR01006340, ALVIZECC01000234, II0800, VETRVETR01006341, ALVIZECC01000233, VETRVETR01006342, VETRVETR01006343, ALVIZECC01000235, MUSEVETR01007831, MUSEVETR01007830, MUSEVETR01007832, CREA2, ACCATROV02000135, ACCATROV02000136, ACCATROV02000133, ACCATROV02000134, ACCATROV02000139, ACCAGIUD09000113, ACCATROV02000137, ACCATROV02000138, NOVO03, NOVO02, NOVO04, ACCATROV02000132, TROVTOLA02008264, NOVO01, SANVIO, CARMTROV03001687, CARMTROV03001686, CARMTROV03001689, CARMTROV03001688, II0820, CARMTROV03001685, CARMTROV03001684, VETRVETR01006360, ACCATROV02000144, ACCATROV02000145, ACCATROV02000146, ACCATROV02000147, ACCATROV02000148, ACCATROV02000149, ALVIALVI01000214, ACCATROV02000140, MAGGII0650008861, ACCATROV02000141, ACCATROV02000142, ACCATROV02000143, GERECREA01003185, GERECREA01003186, GERECREA01003187, GERECREA01003188, GERECREA01003189, CARMII0820001466, GIOBCREA01003393, GIOBCREA01003392, GIOBCREA01003395, GERECREA01003182, GIOBCREA01003394, GERECREA01003183, GIOBCREA01003397, 17686, GERECREA01003184, GIOBCREA01003396, CARMGIUD06001564, MALCNOVO02004560, GIOBCREA01003404, GIOBCREA01003402, GIOBCREA01003403, GIOBCREA01003400, GIOBCREA01003401, MAGGNOVO03004491, MAGGNOVO03004490, VETRCGRA03006321, VIO001, GERECREA02003204, GERECREA02003203, ROMAGRAN02006860, CARMBARN01001490, ACCATROV03000161, MALCNOVO02004559, ACCATROV03000162, ROMAGRAN02006861, ACCATROV03000160, CARMBARN01001497, CARMBARN01001498, CARMBARN01001495, CARMBARN01001496, CARMBARN01001493, CARMBARN01001494, CARMBARN01001491, CARMBARN01001492, CARMBARN01001499, ACCA01, ACCATROV03000158, ACCATROV03000159, MEZZO, ACCATROV03000157, ORTOZECC01006005, ORTOZECC01006004, GIOBCREA01003398, ORTOZECC01006007, GIOBCREA01003399, ORTOZECC01006006, ORTOZECC01006003, ORTOZECC01006002, 2582, GIOBCANN02003391, CHIAMU, PRIULC, CARMCAFO01001517, PAPANOVO01006238, CARMCAFO01001516, PAPANOVO01006239, CARMCAFO01001515, ALVIFNUO03000229, PAPANOVO01006236, CARMCAFO01001514, PAPANOVO01006237, PAPANOVO01006234, PAPANOVO01006235, PAPANOVO01006233, GERECREA02003200, GERECREA02003202, GERECREA02003201, SVIOVIO001007930, SVIOVIO001007932, SVIOVIO001007931, ORTOORTO01005973, SVIOVIO001007928, SVIOVIO001007929, CALCINA, MARAVE, GERECREA01003195, GERECREA01003194, RAGUMARG01006690, GERECREA01003193, GERECREA01003192, GERECREA01003191, ACCATROV01000131, GERECREA01003190, CARMMARG01001579, RAGUTREP01006725, GERECREA01003198, GERECREA01003197, GERECREA01003196, PAPANOVO01006240, PAPANOVO01006241, PAPANOVO01006242, PAPANOVO01006243, CHIARA, SVIOVIO001007947, SVIOVIO001007946, SVIOVIO001007945, MALCGAFF01004553, SVIOVIO001007944, SVIOVIO001007949, SVIOVIO001007948, SVIOVIO001007950, SVIOVIO001007951, SVIOGRAN36007879, TOLEPANT01008165, SVIOVIO001007934, SVIOVIO001007933, SVIOVIO001007936, SVIOVIO001007935, SVIOVIO001007938, SVIOVIO001007937, MARGAR, 17162, SVIOVIO001007939, RAGUNOVO04006719, SVIOVIO001007940, RAGUNOVO04006715, SVIOVIO001007941, RAGUNOVO04006716, SVIOVIO001007942, RAGUNOVO04006717, SVIOVIO001007943, RAGUNOVO04006718, MUSECGRA02007780, BARNBARN02000726, BARNBARN02000725, BARNBARN02000724, BARNBARN02000723, RAGUNOVO04006714, BARNBARN02000729, RAGUNOVO04006713, BARNBARN02000728, BARNBARN02000727, GERECREA03003208, GERECREA03003206, LUNGO, GERECREA03003207, GERECREA03003205, BARNBARN02000730, BARNBARN02000731, ACCAGIUD07000111, 16948, CAFO02, CAFO01, TROVAS, CINI_P1, MACECREA03004350, MACECREA03004351, GIOBCREA02003407, GIOBCREA02003408, MACECREA03004349, GIOBCREA02003405, GIOBCREA02003406, MACECREA03004346, MACECREA03004348, MACECREA03004347, PUGNI, VETR01, CARMBARN01001489, CARMBARN01001488, PAPADO, BARNGRAN29000736, MAGGNOVO02004488, MAGGNOVO02004489, MACEGIOB01004368, MACECREA03004354, MACECREA03004353, MACECREA03004352, ACCAACCA01008823, ACCAACCA01008822, BARNAVOG01000681, ACCAGRAN32000121, MAGGTREP01004492]","[]","chiusura (commessa non più aggiornabile )","","Comune","Intervento diffuso","","","00009","12 cm","57 m","","1 m","40 cm","92 cm","4034.55488037726","","0 ?","mattoni e pietra d'Istria","46.8 m","false","11","pubblica","11","pietra d'istria","false","false","","5035542.22063604","terminati","2311615.24531884","29 cm","","2.2 m","m","trachite","00009PT0012","43 cm","mattoni e pietra d'Istria","m","piena","57 m2","false","14 m","12/31/1998 1:01:00 AM","","trachite","4.5 m",,,,,
"00009PT0013","ponti","00009","Altre commesse Comune","[TROVTROV02008280, TROVTROV02008281, BALLA, CARMCAFO02001530, CARMCAFO02001533, TROVTROV02008279, CARMCAFO02001534, CARMCAFO02001531, CARMCAFO02001532, TROVTROV02008276, ACCAII1310000099, TROVTROV02008275, TROVTROV02008278, CARMCAFO02001535, TROVTROV02008277, TROVTROV02008272, CREA01, TROVTROV02008271, CREA02, TROVTROV02008274, CREA03, TROVTROV02008273, TROVTROV02008270, PANTCAFO02006156, PANTCAFO02006157, PANTCAFO02006158, PANTCAFO02006159, TROVTROV02008269, PANTCAFO02006154, TROVTROV02008268, PANTCAFO02006155, TROVTROV02008267, TROVTROV02008266, TROVTROV02008265, SVIOGIUD10007869, PANTPANT01006224, ACCAVIO001000181, ACCAVIO001000180, CARMOGNI03001655, PANTCAFO02006165, PANTCAFO02006166, ACCAVIO001000186, PANTCAFO02006163, ACCAVIO001000187, PANTCAFO02006164, ACCAVIO001000184, PANTCAFO02006169, ACCAVIO001000185, ACCAVIO001000182, PANTCAFO02006167, ACCAVIO001000183, PANTCAFO02006168, CARMCAFO02001519, CARMCAFO02001518, PANTCAFO02006161, PANTCAFO02006162, ACCAGRAN31000116, PANTCAFO02006160, ACCAII1310000097, ACCAVIO001000170, CARMCAFO02001520, ACCAVIO001000175, CARMCAFO02001521, ACCAVIO001000176, ACCAGRAN35000128, CARMCAFO02001522, ACCAVIO001000177, 15323, CARMCAFO02001523, ACCAVIO001000178, ACCAVIO001000171, ACCAVIO001000172, ACCAVIO001000173, ACCAVIO001000174, TROVTROV02008285, CARMCAFO02001528, TROVTROV02008284, CARMCAFO02001529, TROVTROV02008283, TROVTROV02008282, CARMCAFO02001524, ACCAVIO001000179, PANTCAFO02006170, CARMCAFO02001525, TROVTROV02008287, CARMCAFO02001526, TROVTROV02008286, CARMCAFO02001527, ACCAVIO001000169, ACCAVIO001000168, ACCAVIO001000163, ACCAVIO001000167, ACCAVIO001000166, ACCAVIO001000165, BARNAB, ACCAVIO001000164, TROVOGNI03008230, PIEMAR, CARMAVOG01001467, CARMBARN02001507, CARMBARN02001506, CARMBARN02001509, CARMBARN02001508, GEREII0140003136, CARMBARN01001500, GIOBCREA02003385, ZECC01, CARMGRAN28001570, CARMBARN01001501, CARMBARN02001513, CREA, CARMBARN02001510, MALCNOVO04004570, CARMBARN02001511, MALCNOVO03004561, CARMBARN02001512, MALCNOVO03004562, ROMAZIRA01008888, MALCNOVO04004568, MALCNOVO04004569, MALCNOVO04004564, MALCNOVO04004565, MALCNOVO04004566, MALCNOVO04004567, MALCNOVO04004563, BARNBARN01000703, BARNBARN01000704, BARNBARN01000705, BARNBARN01000706, BARNBARN01000707, BARNBARN01000708, OSPIZIO, PAPAGRAN03006226, BARNBARN01000709, BARNBARN01000710, BARNBARN01000712, BARNBARN01000711, ROMANOVO01006877, ROMANOVO01006878, ROMANOVO01006875, ROMANOVO01006876, CARMBARN02001503, TROV02, ROMANOVO01006873, CARMBARN02001502, ROMANOVO01006874, CARMBARN02001505, ROMANOVO01006871, CARMBARN02001504, ROMANOVO01006872, BARNBARN01000715, BARNBARN01000716, BARNBARN01000713, BARN01, BARNBARN01000714, TROV03, BARN02, BARNBARN01000719, GERECANN03003137, GERECREA02003199, BARNBARN01000717, BARNBARN01000718, BARNBARN01000722, BARNBARN01000721, BARNBARN01000720, ROMANOVO01006879, TOLECAFO01008050, MALCII0650004527, MUSEVETR01007809, MUSEVETR01007808, MUSEVETR01007807, MUSEVETR01007805, MACECOLB01004337, MUSEVETR01007806, MUSEVETR01007803, MUSEVETR01007804, MUSEVETR01007802, TOLECAFO01008052, TOLECAFO01008051, 18406, BARNBARN01000737, MUSEVETR01007819, MUSEVETR01007818, MUSEVETR01007814, MUSEVETR01007815, TOLECAFO01008049, MUSEVETR01007816, ORTOFNUO04005954, MUSEVETR01007817, MUSEVETR01007810, SBIACA, MUSEVETR01007811, MUSEVETR01007812, MUSEVETR01007813, VETRVETR01006357, VETRVETR01006358, VETRVETR01006355, MUSEVETR01007829, VETRVETR01006356, VETRVETR01006359, VETRVETR01006350, VETRVETR01006353, VETRVETR01006354, VETRVETR01006351, VETRVETR01006352, MUSEVETR01007820, ACCATROV02000155, ACCATROV02000156, ACCATROV02000153, MUSEVETR01007824, ACCATROV02000154, MUSEVETR01007823, ACCATROV02000151, MUSEVETR01007822, ACCATROV02000152, MUSEVETR01007821, MUSEVETR01007828, ACCATROV02000150, MUSEVETR01007827, MUSEVETR01007826, MUSEVETR01007825, VETRVETR01006344, VETRVETR01006345, VETRVETR01006346, VETRVETR01006347, VETRVETR01006348, TOLEGAFF01008075, VETRVETR01006349, CERARIA, ALVIZECC01000232, ALVIZECC01000231, VETRVETR01006340, ALVIZECC01000234, II0800, VETRVETR01006341, ALVIZECC01000233, VETRVETR01006342, VETRVETR01006343, ALVIZECC01000235, MUSEVETR01007831, MUSEVETR01007830, MUSEVETR01007832, CREA2, ACCATROV02000135, ACCATROV02000136, ACCATROV02000133, ACCATROV02000134, ACCATROV02000139, ACCAGIUD09000113, ACCATROV02000137, ACCATROV02000138, NOVO03, NOVO02, NOVO04, ACCATROV02000132, TROVTOLA02008264, NOVO01, SANVIO, CARMTROV03001687, CARMTROV03001686, CARMTROV03001689, CARMTROV03001688, II0820, CARMTROV03001685, CARMTROV03001684, VETRVETR01006360, ACCATROV02000144, ACCATROV02000145, ACCATROV02000146, ACCATROV02000147, ACCATROV02000148, ACCATROV02000149, ALVIALVI01000214, ACCATROV02000140, MAGGII0650008861, ACCATROV02000141, ACCATROV02000142, ACCATROV02000143, GERECREA01003185, GERECREA01003186, GERECREA01003187, GERECREA01003188, GERECREA01003189, CARMII0820001466, GIOBCREA01003393, GIOBCREA01003392, GIOBCREA01003395, GERECREA01003182, GIOBCREA01003394, GERECREA01003183, GIOBCREA01003397, 17686, GERECREA01003184, GIOBCREA01003396, CARMGIUD06001564, MALCNOVO02004560, GIOBCREA01003404, GIOBCREA01003402, GIOBCREA01003403, GIOBCREA01003400, GIOBCREA01003401, MAGGNOVO03004491, MAGGNOVO03004490, VETRCGRA03006321, VIO001, GERECREA02003204, GERECREA02003203, ROMAGRAN02006860, CARMBARN01001490, ACCATROV03000161, MALCNOVO02004559, ACCATROV03000162, ROMAGRAN02006861, ACCATROV03000160, CARMBARN01001497, CARMBARN01001498, CARMBARN01001495, CARMBARN01001496, CARMBARN01001493, CARMBARN01001494, CARMBARN01001491, CARMBARN01001492, CARMBARN01001499, ACCA01, ACCATROV03000158, ACCATROV03000159, MEZZO, ACCATROV03000157, ORTOZECC01006005, ORTOZECC01006004, GIOBCREA01003398, ORTOZECC01006007, GIOBCREA01003399, ORTOZECC01006006, ORTOZECC01006003, ORTOZECC01006002, 2582, GIOBCANN02003391, CHIAMU, PRIULC, CARMCAFO01001517, PAPANOVO01006238, CARMCAFO01001516, PAPANOVO01006239, CARMCAFO01001515, ALVIFNUO03000229, PAPANOVO01006236, CARMCAFO01001514, PAPANOVO01006237, PAPANOVO01006234, PAPANOVO01006235, PAPANOVO01006233, GERECREA02003200, GERECREA02003202, GERECREA02003201, SVIOVIO001007930, SVIOVIO001007932, SVIOVIO001007931, ORTOORTO01005973, SVIOVIO001007928, SVIOVIO001007929, CALCINA, MARAVE, GERECREA01003195, GERECREA01003194, RAGUMARG01006690, GERECREA01003193, GERECREA01003192, GERECREA01003191, ACCATROV01000131, GERECREA01003190, CARMMARG01001579, RAGUTREP01006725, GERECREA01003198, GERECREA01003197, GERECREA01003196, PAPANOVO01006240, PAPANOVO01006241, PAPANOVO01006242, PAPANOVO01006243, CHIARA, SVIOVIO001007947, SVIOVIO001007946, SVIOVIO001007945, MALCGAFF01004553, SVIOVIO001007944, SVIOVIO001007949, SVIOVIO001007948, SVIOVIO001007950, SVIOVIO001007951, SVIOGRAN36007879, TOLEPANT01008165, SVIOVIO001007934, SVIOVIO001007933, SVIOVIO001007936, SVIOVIO001007935, SVIOVIO001007938, SVIOVIO001007937, MARGAR, 17162, SVIOVIO001007939, RAGUNOVO04006719, SVIOVIO001007940, RAGUNOVO04006715, SVIOVIO001007941, RAGUNOVO04006716, SVIOVIO001007942, RAGUNOVO04006717, SVIOVIO001007943, RAGUNOVO04006718, MUSECGRA02007780, BARNBARN02000726, BARNBARN02000725, BARNBARN02000724, BARNBARN02000723, RAGUNOVO04006714, BARNBARN02000729, RAGUNOVO04006713, BARNBARN02000728, BARNBARN02000727, GERECREA03003208, GERECREA03003206, LUNGO, GERECREA03003207, GERECREA03003205, BARNBARN02000730, BARNBARN02000731, ACCAGIUD07000111, 16948, CAFO02, CAFO01, TROVAS, CINI_P1, MACECREA03004350, MACECREA03004351, GIOBCREA02003407, GIOBCREA02003408, MACECREA03004349, GIOBCREA02003405, GIOBCREA02003406, MACECREA03004346, MACECREA03004348, MACECREA03004347, PUGNI, VETR01, CARMBARN01001489, CARMBARN01001488, PAPADO, BARNGRAN29000736, MAGGNOVO02004488, MAGGNOVO02004489, MACEGIOB01004368, MACECREA03004354, MACECREA03004353, MACECREA03004352, ACCAACCA01008823, ACCAACCA01008822, BARNAVOG01000681, ACCAGRAN32000121, MAGGTREP01004492]","[]","chiusura (commessa non più aggiornabile )","","Comune","Intervento diffuso","","","00009","13 cm","30.8 m","","2 m","39 cm","86 cm","4034.55488037726","","0 ?","mattoni e pietra d'Istria","4.9 m","false","11","pubblica","12","pietra d'istria","false","false","","5035542.22063604","terminati","2311615.24531884","25.5 cm","","2.4 m","m","trachite","00009PT0013","40 cm","mattoni e pietra d'Istria","m","piena","30.8 m2","false","19.4 m","12/31/1998 1:01:00 AM","","trachite","6 m",,,,,
